"0709.3519","Iain W. Stewart","Andre H. Hoang, Iain W. Stewart","Designing Gapped Soft Functions for Jet Production","17 pages, 5 figures","Phys.Lett.B660:483-493,2008","10.1016/j.physletb.2008.01.040","MIT-CTP 3792, MPP-2007-135","hep-ph hep-th nucl-th",,"  Distributions in jet production often depend on a soft function, S, which
describes hadronic radiation between the jets. Near kinematic thresholds S
encodes nonperturbative information, while far from thresholds S can be
computed with an operator product expansion (OPE). We design soft functions for
jets that serve this dual purpose, reducing to the perturbative result in the
OPE region and to a consistent model in the nonperturbative region. We use the
MSbar scheme, and in both regions S displays the appropriate renormalization
group scale dependence. We point out that viable soft function models should
have a gap associated with the minimum hadronic energy deposit. This gap is
connected to the leading O(Lambda_QCD) renormalon ambiguity in jet event
shapes. By defining the gap in a suitable scheme we demonstrate that the
leading renormalon can be eliminated. This improves the convergence of
perturbative results, and also the stability by which non-perturbative
parameters encode the underlying soft physics.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 15:47:22 GMT""}]","2008-11-26"
"0709.3696","Mikhail Zobov","M. Zobov (for the DAFNE Team)","DAFNE Status and Upgrade Plans","Invited Talk at VII International Workshop to the Memory of Prof.
  V.P.Sarantsev ""Problems of Charged Particle Beams: Electron-Positron
  Colliders"", to be published in ""PHYSICS of PARTICLES and NUCLEI, LETTERS""","Phys.Part.Nucl.Lett.5:560-565,2008","10.1134/S1547477108070042",,"physics.acc-ph",,"  The Frascati Phi-factory DAFNE has successfully completed experimental runs
for the three main detectors, KLOE, FINUDA and DEAR. The best peak luminosity
achieved so far is 1.6x10^32 cm-2s-1, while the best daily integrated
luminosity is 10 pb-1. At present the DAFNE team is preparing an upgrade of the
collider based on the novel crab waist collision scheme. The upgrade is aimed
at pushing the luminosity towards 10^33 cm-2s-1. In this paper we describe
present collider performance and discuss ongoing preparatory work for the
upgrade.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 07:39:53 GMT""}]","2019-08-14"
"0709.3697","Pavel Stovicek","P. Stovicek, M. Tusek","On the harmonic oscillator on the Lobachevsky plane","to appear in Russian Journal of Mathematical Physics (memorial volume
  in honor of Vladimir Geyler)",,"10.1134/S1061920807040152",,"math-ph math.MP",,"  We introduce the harmonic oscillator on the Lobachevsky plane with the aid of
the potential $V(r)=(a^2\omega^2/4)sinh(r/a)^2$ where $a$ is the curvature
radius and $r$ is the geodesic distance from a fixed center. Thus the potential
is rotationally symmetric and unbounded likewise as in the Euclidean case. The
eigenvalue equation leads to the differential equation of spheroidal functions.
We provide a basic numerical analysis of eigenvalues and eigenfunctions in the
case when the value of the angular momentum, $m$, equals 0.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 07:41:12 GMT""}]","2009-11-13"
"0709.3699","Pierre Rouchon","A. Abichou S. Elasmi P. Rouchon","Flatness-based pre-compensation of laser diodes","Submitted to IFAC WC 2008",,,,"math.OC",,"  A physical nonlinear dynamical model of a laser diode is considered. We
propose a feed-forward control scheme based on differential flatness for the
design of input-current modulations to compensate diode distortions. The goal
is to transform without distortion a radio-frequency current modulation into a
light modulation leaving the laser-diode and entering an optic fiber. We prove
that standard physical dynamical models based on dynamical electron and photons
balance are flat systems when the current is considered as control input, the
flat output being the photon number (proportional to the light power). We prove
that input-current is an affine map of the flat output, its logarithm and their
time-derivatives up to order two. When the flat output is an almost harmonic
signal with slowly varying amplitude and phase, these derivatives admit precise
analytic approximations. It is then possible to design simple analogue
electronic circuits to code approximations of the nonlinear computations
required by our flatness-based approach. Simulations with the parameters of a
commercial diode illustrate the practical interest of this pre-compensation
scheme and its robustness versus modelling and analogue implementation errors.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:00:52 GMT""}]","2007-09-25"
"0709.3700","Lei Chen","Chao Zhang, Lei Chen and Zhongshui Ma","Orientation dependence of the optical spectra in graphene at high
  frequencies","5 pages, 5 figures",,"10.1103/PhysRevB.77.241402",,"cond-mat.mes-hall",,"  On the basis of the Kubo formula we evaluated the optical conductivity of a
graphene sheet. The full behavior of frequency as well as temperature
dependence of the optical conductivity is presented. We show that the
anisotropy of conductivity can be significantly enhanced at high frequencies.
The photon absorption depends on the field polarization direction. At the
frequency comparable to the maximum separation of upper and lower bands the
photon-induced conduction of electrons is strongly suppressed if the
polarization of field is along the zigzag direction. The corresponding optical
conductivity is several orders of magnitude weaker than that when the light is
polarizing along the armchair direction. We propose that the property of
orientation selection of absorption in the graphene can be used as a basis for
a high-frequency partial polarizer.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:03:51 GMT""},{""version"":""v2"",""created"":""Tue, 25 Sep 2007 03:38:11 GMT""}]","2008-10-07"
"0709.3701","Stephan Goetzinger","A. Mazzei, S. Gotzinger, L. de S. Menezes, G. Zumofen, O. Benson, and
  V. Sandoghdar","Controlled coupling of counterpropagating whispering-gallery modes by a
  single Rayleigh scatterer: a classical problem in a quantum optical light","accepted for publication in Pysical Review Letters",,"10.1103/PhysRevLett.99.173603",,"quant-ph",,"  We present experiments where a single subwavelength scatterer is used to
examine and control the back-scattering induced coupling between
counterpropagating high-Q modes of a microsphere resonator. Our measurements
reveal the standing wave character of the resulting symmetric and antisymmetric
eigenmodes, their unbalanced intensity distributions, and the coherent nature
of their coupling. We discuss our findings and the underlying classical physics
in the framework common to quantum optics and provide a particularly intuitive
explanation of the central processes.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:05:54 GMT""}]","2009-11-13"
"0709.3702","Masaki Nakagawa","Shizuo Kaji and Masaki Nakagawa","The Chow rings of the algebraic groups E_6, E_7, and E_8","23 pages, AMS-LaTeX; Result for E_8 added; Title changed from ""The
  Chow rings of the algebraic groups E_6 and E_7"".",,,,"math.AT math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We determine the Chow rings of the complex algebraic groups of the
exceptional type E_6, E_7, and E_8, giving the explicit generators represented
by the pull-back images of Schubert varieties of the corresponding flag
varieties. This is a continuation of the work of R. Marlin on the computation
of the Chow rings of SO_n, Spin_n, G_2, and F_4. Our method is based on
Schubert calculus of the corresponding flag varieties, which has its own
interest.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:06:40 GMT""},{""version"":""v2"",""created"":""Thu, 28 Aug 2008 10:19:53 GMT""},{""version"":""v3"",""created"":""Wed, 7 Apr 2010 01:21:57 GMT""}]","2010-04-08"
"0709.3703","Johann Kronthaler","Johann Kronthaler","Decay Rates for Spherical Scalar Waves in the Schwarzschild Geometry","34 pages",,,,"gr-qc",,"  The Cauchy problem is considered for the scalar wave equation in the
Schwarzschild geometry. Using an integral spectral representation we derive the
exact decay rate for solutions of the Cauchy problem with spherical symmetric
initial data, which is smooth and compactly supported outside the event
horizon.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:07:17 GMT""}]","2007-09-25"
"0709.3704","Matteo Petrera","Rafael Hernandez Heredero, Decio Levi, Matteo Petrera, Christian
  Scimiterna","Multiscale expansion and integrability properties of the lattice
  potential KdV equation","10 pages, contribution to the proceedings of the NEEDS 2007
  Conference",,,,"math-ph math.MP",,"  We apply the discrete multiscale expansion to the Lax pair and to the first
few symmetries of the lattice potential Korteweg-de Vries equation. From these
calculations we show that, like the lowest order secularity conditions give a
nonlinear Schroedinger equation, the Lax pair gives at the same order the
Zakharov and Shabat spectral problem and the symmetries the hierarchy of point
and generalized symmetries of the nonlinear Schroedinger equation.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:20:37 GMT""}]","2007-09-25"
"0709.3705","Lars Allermann","Lars Allermann, Johannes Rau","First Steps in Tropical Intersection Theory","37 pages, 10 Postscript figures, version 3 coincides with the version
  to appear in Mathematische Zeitschrift","Mathematische Zeitschrift, Volume 264 (2010), Issue 3, pp 633-670","10.1007/s00209-009-0483-1",,"math.AG math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We establish first parts of a tropical intersection theory. Namely, we define
cycles, Cartier divisors and intersection products between these two (without
passing to rational equivalence) and discuss push-forward and pull-back. We do
this first for fans in R^n and then for ""abstract"" cycles that are fans
locally. With regard to applications in enumerative geometry, we finally have a
look at rational equivalence and intersection products of cycles and cycle
classes in R^n.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:16:12 GMT""},{""version"":""v2"",""created"":""Mon, 1 Oct 2007 10:54:29 GMT""},{""version"":""v3"",""created"":""Tue, 20 Jan 2009 11:31:08 GMT""}]","2012-11-07"
"0709.3706","Nicola Manini","A. Vanossi, N. Manini, F. Caruso, G.E. Santoro and E. Tosatti","Static friction on the fly: velocity depinning transitions of lubricants
  in motion","5 pages, 4 figures, revtex, in print in Phys. Rev. Lett","Phys. Rev. Lett. 99, 206101 (2007)","10.1103/PhysRevLett.99.206101",,"cond-mat.mtrl-sci cond-mat.other",,"  The dragging velocity of a model solid lubricant confined between sliding
periodic substrates exhibits a phase transition between two regimes,
respectively with quantized and with continuous lubricant center-of-mass
velocity. The transition, occurring for increasing external driving force F_ext
acting on the lubricant, displays a large hysteresis, and has the features of
depinning transitions in static friction, only taking place on the fly.
Although different in nature, this phenomenon appears isomorphic to a static
Aubry depinning transition in a Frenkel-Kontorova model, the role of particles
now taken by the moving kinks of the lubricant-substrate interface. We suggest
a possible realization in 2D optical lattice experiments.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:28:34 GMT""},{""version"":""v2"",""created"":""Thu, 27 Sep 2007 09:43:01 GMT""}]","2012-10-26"
"0709.3707","Werner Kirsch","Werner Kirsch","An Invitation to Random Schroedinger operators","129 pages",,,,"math-ph math.MP",,"  This review is an extended version of my mini course at the Etats de la
recherche: Operateurs de Schroedinger aleatoires at the Universite Paris 13 in
June 2002, a summer school organized by Frederic Klopp. These lecture notes try
to give some of the basics of random Schroedinger operators. They are meant for
nonspecialists and require only minor previous knowledge about functional
analysis and probability theory. Nevertheless this survey includes complete
proofs of Lifshitz tails and Anderson localization.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:28:38 GMT""}]","2007-09-25"
"0709.3708","Tommy Burch","T. Burch, D. Chakrabarti, C. Hagen, C. B. Lang, M. Limmer, T. Maurer,
  A. Sch\""afer","B meson excitations with chirally improved light quarks","6 pages, 3 figures, poster presented at Lattice 2007, Regensburg,
  Germany","PoSLAT2007:091,2007",,,"hep-lat",,"  We present our latest results for the excitations of static-light mesons on
both quenched and unquenched lattices, where the light quarks are simulated
using the chirally improved (CI) lattice Dirac operator.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:35:10 GMT""}]","2008-11-26"
"0709.3709","Christos Doudoulakis","C.G.K. Doudoulakis","On vortices and solitons in Goldstone and abelian-Higgs models","PhD Thesis. 152 pages, 36 figures",,,,"hep-ph",,"  In the present work we discuss non-linear physics problems such as
Nielsen-Olesen strings, superconducting bosonic straight strings and static
vortex rings. We start with a toy model. We search for antiperiodic solitons of
the Goldstone model on a circle. Such models provide the basis as well as
useful hints for further research on three-dimensional more realistic problems.
We proceed with a full research on a $U(1)$ model which admits stable straight
string solutions in a small, numerically determined area. That model has a
Ginzburg-Landau potential with a cubic term added to it and can be found in
condensed matter problems as well. The next part of our research, has to do
with a $U(1) \times U(1)$ model which is the main subject of our interest.
There, we search for stable axially symmetric solutions which are solitons,
which can represent particles, the mass of which is of the order of TeV. The
confirmation or rejection of the existence of those defects is of great
interest if we consider that LHC will work in the same energy range. In our
study, we find out that due to current quenching, these vortex rings seem to be
unstable. We also extend the model of vortex rings by adding higher derivative
terms which are favorable for stability. After the extensive analysis we
performed, we conclude that these objects donât seem to be stable. The reasons
which brought us to this conclusion are explained.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:46:48 GMT""}]","2020-01-20"
"0709.3710","Ciwei Gao","C. Gao, E. Bompard, R. Napoli, Q. Wan","Bidding Strategy with Forecast Technology Based on Support Vector
  Machine in Electrcity Market","8pages, 13figures, paper for the conference ""Applications of Physics
  in Financial Analysis 6th International Conference""",,"10.1016/j.physa.2008.02.080",,"q-fin.GN physics.data-an",,"  The participants of the electricity market concern very much the market price
evolution. Various technologies have been developed for price forecast. SVM
(Support Vector Machine) has shown its good performance in market price
forecast. Two approaches for forming the market bidding strategies based on SVM
are proposed. One is based on the price forecast accuracy, with which the being
rejected risk is defined. The other takes into account the impact of the
producer's own bid. The risks associated with the bidding are controlled by the
parameters setting. The proposed approaches have been tested on a numerical
example.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:49:16 GMT""}]","2009-11-13"
"0709.3711","Alexander Goessling","A. G\""ossling, M.W. Haverkort, M. Benomar, H. Wu, D. Senff, T.
  M\""oller, M. Braden, J.A. Mydosh, and M. Gr\""uninger","Mott-Hubbard versus charge-transfer behavior in LaSrMnO4 studied via
  optical conductivity","13 pages, 10 figures","Phys. Rev. B 77, 035109 (2008)","10.1103/PhysRevB.77.035109",,"cond-mat.str-el",,"  Using spectroscopic ellipsometry, we study the optical conductivity
sigma(omega) of insulating LaSrMnO4 in the energy range of 0.75-5.8 eV from 15
to 330 K. The layered structure gives rise to a pronounced anisotropy. A
multipeak structure is observed in sigma_1^a(omega) (2, 3.5, 4.5, 4.9, and 5.5
eV), while only one peak is present at 5.6 eV in sigma_1^c(omega). We employ a
local multiplet calculation and obtain (i) an excellent description of the
optical data, (ii) a detailed peak assignment in terms of the multiplet
splitting of Mott-Hubbard and charge-transfer absorption bands, and (iii)
effective parameters of the electronic structure, e.g., the on-site Coulomb
repulsion U_eff=2.2 eV, the in-plane charge-transfer energy Delta_a=4.5 eV, and
the crystal-field parameters for the d^4 configuration (10 Dq=1.2 eV,
Delta_eg=1.4 eV, and Delta_t2g=0.2 eV). The spectral weight of the lowest
absorption feature (at 1-2 eV) changes by a factor of 2 as a function of
temperature, which can be attributed to the change of the nearest-neighbor
spin-spin correlation function across the Neel temperature. Interpreting
LaSrMnO4 effectively as a Mott-Hubbard insulator naturally explains this strong
temperature dependence, the relative weight of the different absorption peaks,
and the pronounced anisotropy. By means of transmittance measurements, we
determine the onset of the optical gap Delta^a_opt=0.4-0.45 eV at 15 K and
0.1-0.2 eV at 300 K. Our data show that the crystal-field splitting is too
large to explain the anomalous temperature dependence of the c-axis lattice
parameter by thermal occupation of excited crystal-field levels. Alternatively,
we propose that a thermal population of the upper Hubbard band gives rise to
the shrinkage of the c-axis lattice parameter.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:50:01 GMT""},{""version"":""v2"",""created"":""Wed, 9 Jan 2008 19:46:12 GMT""}]","2008-01-31"
"0709.3712","Diego Gotz","D. Gotz, N. Rea, G.L. Israel, S. Zane, P. Esposito, E.V. Gotthelf, S.
  Mereghetti, A. Tiengo, R. Turolla","Long term hard X-ray variability of the anomalous X-ray pulsar 1RXS
  J170849.0-400910 discovered with INTEGRAL","5 pages, 2 figures, accepted for publication in Astronomy &
  Astrophysics main journal",,"10.1051/0004-6361:20078291",,"astro-ph",,"  We report on a multi-band high-energy observing campaign aimed at studying
the long term spectral variability of the Anomalous X-ray Pulsar (AXP) 1RXS
J170849.0-400910, one of the magnetar candidates. We observed 1RXS
J170849.0-400910 in Fall 2006 and Spring 2007 simultaneously with Swift/XRT, in
the 0.1-10 keV energy range, and with INTEGRAL/IBIS, in the 20-200 keV energy
range. Furthermore, we also reanalyzed, using the latest calibration and
software, all the publicly available INTEGRAL data since 2002, and the soft
X-ray data starting from 1999 taken using BeppoSAX, Chandra, XMM, and
Swift/XRT, in order to study the soft and hard X-ray spectral variability of
1RXS J170849.0-400910. We find a long-term variability of the hard X-ray flux,
extending the hardness-intensity correlation proposed for this source over 2
orders of magnitude in energy.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:01:19 GMT""}]","2009-11-13"
"0709.3713","Clement Pellegrini","Clement Pellegrini (ICJ)","Existence, uniqueness and approximation for stochastic Schrodinger
  equation: the Poisson case","35 pages",,,,"math.PR math-ph math.MP quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In quantum physics, recent investigations deal with the so-called ""quantum
trajectory"" theory. Heuristic rules are usually used to give rise to
""stochastic Schrodinger equations"" which are stochastic differential equations
of non-usual type describing the physical models. These equations pose tedious
problems in terms of mathematical justification: notion of solution, existence,
uniqueness, justification... In this article, we concentrate on a particular
case: the Poisson case. Random measure theory is used in order to give rigorous
sense to such equations. We prove existence and uniqueness of a solution for
the associated stochastic equation. Furthermore, the stochastic model is
physically justified by proving that the solution can be obtained as a limit of
a concrete discrete time physical model.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 08:57:34 GMT""},{""version"":""v2"",""created"":""Fri, 6 Mar 2009 13:25:54 GMT""}]","2009-04-02"
"0709.3714","Xin-Zhou Li","Ping Xi and Xin-Zhou Li","Quasinormal Modes and Late-Time Tails of Canonical Acoustic Black Holes","5 pages, 6 figures","Int.J.Mod.Phys.D16:1211-1218,2007","10.1142/S0218271807010687",,"gr-qc",,"  In this paper, we investigate the evolution of classical wave propagation in
the canonical acoustic black hole by numerical method and discuss the details
of tail phenomenon. The oscillating frequency and damping time scale both
increase with the angular momentum $l$. For the lower $l$, numerical results
show the lowest WKB approximation gives the most reliable result. We also find
that time scale of the interim region from ringing to tail is not affected
obviously by changing $l$.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:03:18 GMT""}]","2008-11-26"
"0709.3715","Sanjeevi Krishnan","Sanjeevi Krishnan","Criteria for homotopic maps to be so along monotone homotopies","7 pages, 5 figures, partially presented at GETCO 2006. title change;
  strengthened Cor. 3.3. -> Prop. 3.7, Prop. 3.2 -> Lem. 3.2; corrected def of
  category of continuous lattices in sec. 2; added 5 figures, 8 eg's, Def. 3.4,
  Lemmas 2.8, 3.5, refs [1],[4],[5]; rewording throughout; conclusion and
  abstract rewritten",,,,"math.AT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The state spaces of machines admit the structure of time. A homotopy theory
respecting this additional structure can detect machine behavior unseen by
classical homotopy theory. In an attempt to bootstrap classical tools into the
world of abstract spacetime, we identify criteria for classically homotopic,
monotone maps of pospaces to future homotope, or homotope along homotopies
monotone in both coordinates, to a common map. We show that consequently, a
hypercontinuous lattice equipped with its Lawson topology is future
contractible, or contractible along a future homotopy, if its underlying space
has connected CW type.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 10:04:54 GMT""},{""version"":""v2"",""created"":""Tue, 25 Sep 2007 01:31:55 GMT""},{""version"":""v3"",""created"":""Fri, 5 Dec 2008 15:21:08 GMT""}]","2008-12-05"
"0709.3716","Andr\'es Alfonso Pe\~na Olarte","Andr\'es A. Pe\~na, Pedro G. Lind, Sean McNamara, Hans J. Herrmann","Numerical Improvement of the Discrete Element Method applied to Shear of
  Granular Media","16 page, 10 figures, submitted to Acta Mechanica, Special Issue to
  Honour J.D Goddard","Acta Mechanica 205 171-183 (2009)",,,"cond-mat.mtrl-sci",,"  We present a detailed analysis of the bounds on the integration step in
Discrete Element Method (DEM) for simulating collisions and shearing of
granular assemblies. We show that, in the numerical scheme, the upper limit for
the integration step, usually taken from the average time $t_c$ of one contact,
is in fact not sufficiently small to guarantee numerical convergence of the
system during relaxation. In particular, we study in detail how the kinetic
energy decays during the relaxation stage and compute the correct upper limits
for the integration step, which are significantly smaller than the ones
commonly used. In addition, we introduce an alternative approach, based on
simple relations to compute the frictional forces, that converges even for
integration steps above the upper limit.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:08:57 GMT""}]","2013-01-01"
"0709.3717","Leonid Lantsman","Leonid Lantsman","Fermions with spin 1/2 as global SO(3) vortices","26 pages, 7 eps.figures, LaTeX",,,,"hep-th gr-qc",,"  In this paper we show that the nontrivial fundamental group $\pi_1 SO(3)
={\Bbb Z}_2$ for the group SO(3) of global proper rotations of a
four-dimensional Euclidian space (when a spin structure is introduced
preliminarily in that space) implies always fermions as global SO(3) vortices,
while bosons can be reduced to trivial lines (contracted into a point) in the
SO(3) group space.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:13:18 GMT""}]","2007-09-25"
"0709.3718","Elena Bascones","E. Bascones, V. Estevez, J.A. Trinidad and A.H. MacDonald","Electronic correlations and disorder in transport through
  one-dimensional nanoparticle arrays","16 pages and 8 postscript figures",,"10.1103/PhysRevB.77.245422",,"cond-mat.mes-hall cond-mat.str-el",,"  We analyze and clarify the transport properties of a one-dimensional metallic
nanoparticle array with interaction between charges restricted to charges
placed in the same conductor. We study the threshold voltage, the I-V curves
and the potential drop through the array and their dependence on the array
parameters including the effect of charge and resistance disorder. We show that
very close to threshold the current depends linearly on voltage with a slope
independent on the array size. At intermediate bias voltages, for which a
Coulomb staircase is observed we find that the average potential drop through
the array oscillates with position. At higher voltages I-V curves are linear
but have a finite offset voltage. We show that the slope is given by the
inverse of the resistances added in series and estimate the voltage at which
this linear regime is reached. We also calculate the offset voltage and relate
it to the potential drop through the array.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:15:19 GMT""}]","2009-11-13"
"0709.3719","Rudolf Bock Dr.","J.Albert, et al","Implementation of the Random Forest Method for the Imaging Atmospheric
  Cherenkov Telescope MAGIC","16 pages, 8 figures","Nucl.Instrum.Meth.A588:424-432,2008","10.1016/j.nima.2007.11.068",,"astro-ph",,"  The paper describes an application of the tree classification method Random
Forest (RF), as used in the analysis of data from the ground-based gamma
telescope MAGIC. In such telescopes, cosmic gamma-rays are observed and have to
be discriminated against a dominating background of hadronic cosmic-ray
particles. We describe the application of RF for this gamma/hadron separation.
The RF method often shows superior performance in comparison with traditional
semi-empirical techniques. Critical issues of the method and its implementation
are discussed. An application of the RF method for estimation of a continuous
parameter from related variables, rather than discrete classes, is also
discussed.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:17:21 GMT""},{""version"":""v2"",""created"":""Thu, 8 Nov 2007 15:41:54 GMT""}]","2008-11-26"
"0709.3720","Maria Jose Calderon","J. Salafranca, M.J. Calderon, and L. Brey","Magnetoresistance in an all-manganite heterostructure","4 pages, 4 figures","Phys. Rev. B 77, 014441 (2008)","10.1103/PhysRevB.77.014441",,"cond-mat.str-el cond-mat.mtrl-sci",,"  We study the magnetic and transport properties of all-manganite
heterostructures consisting of ferromagnetic metallic electrodes separated by
an antiferromagnetic barrier. We find that the magnetic ordering in the barrier
is influenced by the relative orientation of the electrodes magnetization
producing a large difference in resistance between the parallel and
antiparallel orientations of the ferromagnetic layers. The external application
of a magnetic field in a parallel configuration also leads to large
magnetoresistance.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:26:58 GMT""}]","2008-04-02"
"0709.3721","Frederic Boone","Fr\'ed\'eric Boone (LERMA), Daniel Schaerer (LATT), Roser Pello
  (LATT), Francoise Combes (LERMA), E. Egami","Millimeter observations of HCM6A, a gravitationally lensed Lyman alpha
  emitting galaxy at z=6.56",,,"10.1051/0004-6361:20078253",,"astro-ph",,"  The gravitationally lensed Lyman-alpha emitting galaxy, HCM6A, detected by Hu
et al. (2002) at z=6.56 behind the Abell 370 cluster was observed with the
MAMBO-2 array of bolometers at 1.2mm wavelength. The galaxy was not detected
down to 1.08 mJy (3 sigma), but the depth of the observations and the lens
amplification allow us to improve by approximately one order of magnitude
previously published upper limits on far infrared emission of Lyman-alpha
emitting galaxies at this redshift. The following upper limits are derived from
our observations assuming typical dust parameters: dust mass <5.3x10^7 Msun, IR
luminosity <2.1x10^{11} Lsun, and star formation rate, SFR<35 Msun/yr. The
observed restframe UV--optical--IR spectral energy distribution (SED) of this
galaxy is compatible with that of normal spiral galaxies or blue compact dwarf
galaxies. SEDs of prototypical ULIRGs, such as Arp 220, are clearly excluded.
Finally, we obtain an upper limit of < 2.1x10^{-2} Msun/yr/Mpc^{-3} for the
dust-obscured SFR density of Lyman-alpha selected galaxies at z~6.6.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:28:17 GMT""}]","2009-11-13"
"0709.3722","Marco Miranda","Marco Miranda and Philippe Jetzer","Substructures in lens galaxies: PG1115+080 and B1555+375, two fold
  configurations","26 pages, updated bibliography, Accepted for publication in
  Astrophysics & Space Science","Astrophys.SpaceSci.312:203-214,2007","10.1007/s10509-007-9677-3",,"astro-ph",,"  We study the anomalous flux ratio which is observed in some four-image lens
systems, where the source lies close to a fold caustic. In this case two of the
images are close to the critical curve and their flux ratio should be equal to
unity, instead in several cases the observed value differs significantly. The
most plausible solution is to invoke the presence of substructures, as for
instance predicted by the Cold Dark Matter scenario, located near the two
images. In particular, we analyze the two fold lens systems PG1115+080 and
B1555+375, for which there are not yet satisfactory models which explain the
observed anomalous flux ratios. We add to a smooth lens model, which reproduces
well the positions of the images but not the anomalous fluxes, one or two
substructures described as singular isothermal spheres. For PG1115+080 we
consider a smooth model with the influence of the group of galaxies described
by a SIS and a substructure with mass $\sim 10^{5} M_{\odot}$ as well as a
smooth model with an external shear and one substructure with mass $\sim 10^{8}
M_{\odot}$ . For B1555+375 either a strong external shear or two substructures
with mass $\sim 10^{7} M_{\odot}$ reproduce the data quite well.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:32:19 GMT""},{""version"":""v2"",""created"":""Thu, 27 Sep 2007 15:11:20 GMT""}]","2008-11-26"
"0709.3723","Mohammad El Smaily","Mohammad El Smaily (LATP)","Pulsating travelling fronts: Asymptotics and homogenization regimes",,"European Journal of Applied Mathematics 19, 04 (2008) 393-434",,,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper is concerned with some nonlinear propagation phenomena for
reaction-advection-diffusion equations with Kolmogrov-Petrovsky-Piskunov (KPP)
type nonlinearities in general periodic domains or in infinite cylinders with
oscillating boundaries. Having a variational formula for the minimal speed of
propagation involving eigenvalue problems ( proved in Berestycki, Hamel and
Nadirashvili \cite{BHN1}), we consider the minimal speed of propagation as a
function of diffusion factors, reaction factors and periodicity parameters.
There we study the limits, the asymptotic behaviors and the variations of the
considered functions with respect to these parameters. The last section treats
a homogenization problem as an application of the results in the previous
sections in order to find the limit of the minimal speed when the periodicity
cell is very small.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:33:19 GMT""},{""version"":""v2"",""created"":""Fri, 30 May 2008 14:24:34 GMT""},{""version"":""v3"",""created"":""Sat, 31 May 2008 16:06:30 GMT""},{""version"":""v4"",""created"":""Sun, 21 Nov 2010 14:07:44 GMT""}]","2010-11-23"
"0709.3724","Elena Bascones","E. Bascones, J.A. Trinidad, V. Estevez and A.H. MacDonald","Effect of the long-range interaction in transport through
  one-dimensional nanoparticle arrays","17 pages and 8 postscript figures",,,,"cond-mat.mes-hall cond-mat.str-el",,"  We analyze the effect of the long-range interaction on the transport
properties through ordered and disordered one-dimensional metallic nanoparticle
arrays. We discuss how the threshold voltage, the I-V curves and the voltage
drop through the array are modified as compared to the case in which
interactions are restricted to charges placed on the same island. We show that
some of these modifications are due to finite interactions between charges in
different nanoparticles while other ones are due to interactions between
charges in the islands and those at the electrodes, what produces a
polarization potential drop through the array. We study the screening of the
disorder potential due to charges impurities trapped in the substrate and find
that long-range interactions introduce correlations between the disorder
potentials of neighboring islands.
","[{""version"":""v1"",""created"":""Mon, 24 Sep 2007 09:43:27 GMT""}]","2007-09-25"
