"0709.4031","Jonathan Sondow","Jean-Paul Allouche, Jonathan Sondow","Infinite products with strongly $B$-multiplicative exponents","Updated [14] and journal reference","Annales Univ. Sci. Budapest. Sect. Comput. 28 (2008) 35-53. Errata
  32 (2010) 253",,,"math.NT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $N_{1,B}(n)$ denote the number of ones in the $B$-ary expansion of an
integer $n$. Woods introduced the infinite product $P :=\prod_{n \geq 0}
(\frac{2n+1}{2n+2})^{(-1)^{N_{1,2}(n)}}$ and Robbins proved that $P =
1/\sqrt{2}$. Related products were studied by several authors. We show that a
trick for proving that $P^2 = 1/2$ (knowing that $P$ converges) can be extended
to evaluating new products with (generalized) strongly $B$-multiplicative
exponents. A simple example is $$ \prod_{n \geq 0}
(\frac{Bn+1}{Bn+2})^{(-1)^{N_{1,B}(n)}} = \frac{1}{\sqrt B}. $$
","[{""version"":""v1"",""created"":""Wed, 26 Sep 2007 17:28:30 GMT""},{""version"":""v2"",""created"":""Sun, 27 Mar 2011 21:39:35 GMT""}]","2011-03-29"
"0709.4301","Dunc Lorimer","D. R. Lorimer, M. Bailes, M. A. McLaughlin, D. J. Narkevic, F.
  Crawford","A bright millisecond radio burst of extragalactic origin","18 pages, 4 figures. Accepted by Science. Published electronically
  via Science Express on September 27, 2007",,"10.1126/science.1147532",,"astro-ph",,"  Pulsar surveys offer one of the few opportunities to monitor even a small
fraction (~0.00001) of the radio sky for impulsive burst-like events with
millisecond durations. In analysis of archival survey data, we have discovered
a 30-Jy dispersed burst of duration <5 ms located three degrees from the Small
Magellanic Cloud. The burst properties argue against a physical association
with our Galaxy or the Small Magellanic Cloud. Current models for the free
electron content in the Universe imply a distance to the burst of <1 Gpc No
further bursts are seen in 90-hr of additional observations, implying that it
was a singular event such as a supernova or coalescence of relativistic
objects. Hundreds of similar events could occur every day and act as insightful
cosmological probes.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 02:56:15 GMT""}]","2009-11-13"
"0709.4302","Anatoly Sukhovoj Mikhailovoch","V. A. Khitrov, A. M. Sukhovoj, Pham Dinh Khang, Vuong Huu Tan, Nguyen
  Xuan Hai","Possibilities to verify the level density and radiative strength
  functions, extracted from the two-step gamma-cascade intensities","8 pages, 3 figures","Proceedings of the XIV International Seminar on Interaction of
  Neutrons with Nuclei, May 24-27 2006, Dubna, JINR E3-2007-23, pp. 266-283",,,"nucl-ex",,"  The direct determination of the excitation level density and radiative
strength functions of their exciting gamma-transitions is impossible for the
larger part of the stable and long-life radioactive target nuclei. This
circumstance is uniquely determined by the fact, that the level spacing much
less than the resolution of the existing spectrometers of gamma-rays and
charged particles. The extraction of these parameters of nucleus in this
situation can be executed by their only fitting to the most probable values,
reproducing the measured in the nuclear reactions spectra and sections. This
inverse problem of mathematical analysis of its nature is principally
ambiguous. Moreover, system of equations, those connecting the number of
excitable levels and probability of the emission of charge particles are
assigned usually within the framework of some assumptions about the mechanism
of nuclear reaction and factors, determining the dynamics of the studied
process. The verification of these parameters can be partially executed by the
calculation of total gamma-spectra for their different sets. As, in particular,
the results of this analysis show, the calculation of the structure of the
excited levels to a change in the form of the energy dependence of radiative
strength functions most likely must be considered to the neutron-binding
energy. It is not possible to exclude the possibility of that, that also
radiative, and neutron strength functions depend on the structure of neutron
resonance and for the higher excitation energies.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 02:59:39 GMT""}]","2007-09-28"
"0709.4303","Yong Wang","Yong Wang","Security Analyses of One-time System","This paper has been withdrawn",,,,"cs.CR",,"  This paper has been withdrawn
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 03:11:58 GMT""},{""version"":""v2"",""created"":""Tue, 17 May 2011 15:19:40 GMT""},{""version"":""v3"",""created"":""Wed, 18 May 2011 01:19:32 GMT""}]","2011-05-19"
"0709.4304","Anatoly Sukhovoj Mikhailovoch","V. A. Khitrov, A. M. Sukhovoj, Pham Dinh Khang, Vuong Huu Tan, Nguyen
  Xuan Hai","On the correctness of various approaches in the extraction of the
  nucleus parameters on example of analysis of the two-step gamma-cascades in
  163Dy compound nucleus","9 pages, 1 table, 5 figures","Proceedings of the XIV International Seminar on Interaction of
  Neutrons with Nuclei, May 24-27 2006, Dubna, JINR E3-2007-23, pp. 257-265",,,"nucl-ex",,"  The model-free analysis of experimental data in the intensities of two-step
cascades into 163Dy shows, that the basically special features of the cascade
gamma-decay of its compound-state completely correspond to those observed in
other nuclei. Thus, the density of the levels in this nucleus with good
precision it is reproduced as sum of three, five, seven-quasiparticle
excitations with the tenfold, as the minimum, by an increase due to vibration
type excitations. The greatest changes in the sum of the radiation strength
functions of dipole primary gamma-transitions correlate with a change in the
number of excitable quasi-particles. Accordingly, model presentations about the
radiation strength functions of larger, than for those existing, accuracy must
consider as a quantity of excited quasi-particles, so the presence of the
vibration type excitations of all possible types. Moreover, the reliable
picture of the studied process can be obtained only from the approximation of
the distributions of the intensities of cascades in the function of energies of
their primary gamma-transitions.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 03:14:34 GMT""}]","2007-09-28"
"0709.4305","Greg A. Voth","Florian Otto, Emmalee K. Riegler and Greg A. Voth","Measurements of the steady streaming flow around oscillating spheres
  using 3D particle tracking velocimetry","7 pages, 9 figures","Physics of Fluids, 20, 093304 (2008)","10.1063/1.2973204",,"cond-mat.soft",,"  Granular particles vibrated in a fluid have been found to exhibit
self-organization with attractive and repulsive interactions between the
particles. These interactions have been attributed to the steady streaming flow
around oscillating particles. Here we examine the steady streaming flow
surrounding a vertically oscillating sphere using three dimensional particle
tracking velocimetry. We present measurements of the flow with the sphere far
from boundaries, close to the bottom wall of the tank, and near another
oscillating sphere. The steady velocity field is found to disagree with
available analytic calculations. When the sphere is oscillated near the bottom
wall the entire topology of the flow changes, resulting in a larger repulsive
region than expected. Previous experiments saw attraction between particles in
the region where the flow around a single particle is repulsive. We conclude
that advection in the streaming flow due to a single particle cannot explain
the observed attractive and repulsive interactions, rather non-linear
interactions between the flows around two or more spheres must be responsible.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 03:17:53 GMT""}]","2009-11-13"
"0709.4306","Norio Kumada","N. Kumada, K. Iwata, K. Tagashira, Y. Shimoda, K. Muraki, Y. Hirayama
  and A. Sawada","Modulation of bilayer quantum Hall states by tilted-field-induced
  subband-Landau-level coupling",,"Revised version was published in Phys. Rev. B. 77, 155324 (2008).","10.1103/PhysRevB.77.155324",,"cond-mat.mes-hall",,"  We study effects of tilted magnetic fields on energy levels in a
double-quantum-well (DQW) system, focusing on the coupling of subbands and
Landau levels (LLs). The subband-LL coupling induces anticrossings between LLs,
manifested directly in the magnetoresistance. The anticrossing gap becomes
larger than the spin splitting at the tilting angle $\theta \sim 20^\circ $ and
larger than the cyclotron energy at $\theta \sim 50^\circ $, demonstrating that
the subband-LL coupling exerts a strong influence on quantum Hall states even
in at a relatively small $\theta $ and plays a dominant role for larger $\theta
$. We also find that when the DQW potential is asymmetric, LL coupling occurs
even within a subband. Calculations including higher-order coupling reproduce
the experimental results quantitatively well.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 03:45:25 GMT""}]","2009-11-13"
"0709.4307","Arnon Dar","Shlomo Dado, Arnon Dar, A. De Rujula","The rapid decline of the prompt emission in Gamma-Ray Bursts","Four added figures comparing the evolution of the inferred effective
  photon spectral index during the fast decline phase of the prompt emission in
  14 selected Swift GRBS and the cannonball (CB) model prediction","The Astrophysical Journal, 2008, v681, 1408","10.1086/587952",,"astro-ph",,"  Many gamma ray bursts (GRBs) have been observed with the Burst-Alert and
X-Ray telescopes of the Swift satellite. The successive `pulses' of these GRBs
end with a fast decline and a fast spectral softening, until they are overtaken
by another pulse, or the last pulse's decline is overtaken by a less
rapidly-varying `afterglow'. The fast decline-phase has been attributed, in the
currently-explored standard fireball model of GRBs, to `high-latitude'
synchrotron emission from a collision of two conical shells. This high latitude
emission does not explain the observed spectral softening. In contrast, the
temporal behaviour and the spectral evolution during the fast-decline phase
agree with the predictions of the cannonball model of GRBs.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 08:06:48 GMT""},{""version"":""v2"",""created"":""Sat, 26 Jan 2008 16:11:40 GMT""}]","2009-11-13"
"0709.4308","Ho Seong Hwang","Myung Gyoon Lee (1), Ho Seong Hwang (1), Hong Soo Park (1), Jang-Hyun
  Park (2), Sang Chul Kim (2), Young-Jong Sohn (3), Sang-Gak Lee (1), Soo-Chang
  Rey (4), Young-Wook Lee (3), Ho-Il Kim (2) ((1) Seoul National Univ., (2)
  KASI, (3) Yonsei Univ., (4) Chungnam National Univ.)","The Globular Cluster System of M60 (NGC 4649). I. CFHT MOS Spectroscopy
  and Database","29 pages, 8 figures. To appear in ApJ",,"10.1086/522956",,"astro-ph",,"  We present the measurement of radial velocities for globular clusters in M60,
giant elliptical galaxy in the Virgo cluster. Target globular cluster
candidates were selected using the Washington photometry based on the deep
$16\arcmin \times 16\arcmin$ images taken at the KPNO 4m and using the $VI$
photometry derived from the HST/WFPC2 archive images. The spectra of the target
objects were obtained using the Multi-Object Spectrograph (MOS) at the
Canada-France-Hawaii Telescope (CFHT). We have measured the radial velocity for
111 objects in the field of M60: 93 globular clusters (72 blue globular
clusters with $1.0\le(C-T_1)<1.7$ and 21 red globular clusters with
$1.7\le(C-T_1)<2.4$), 11 foreground stars, 6 small galaxies, and the nucleus of
M60. The measured velocities of the 93 globular clusters range from $\sim 500$
km s$^{-1}$ to $\sim 1600$ km s$^{-1}$, with a mean value of $1070_{-25}^{+27}$
km s$^{-1}$, which is in good agreement with the velocity of the nucleus of M60
($v_{\rm gal}=1056$ km s$^{-1}$). Combining our results with data in the
literature, we present a master catalog of radial velocities for 121 globular
clusters in M60. The velocity dispersion of the globular clusters in the master
catalog is found to be $234_{-14}^{+13}$ km s$^{-1}$ for the entire sample,
$223_{-16}^{+13}$ km s$^{-1}$ for 83 blue globular clusters, and
$258_{-31}^{+21}$ km s$^{-1}$ for 38 red globular clusters.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 04:17:58 GMT""}]","2009-11-13"
"0709.4309","Ho Seong Hwang","Ho Seong Hwang (1), Myung Gyoon Lee (1), Hong Soo Park (1), Sang Chul
  Kim (2), Jang-Hyun Park (2), Young-Jong Sohn (3), Sang-Gak Lee (1), Soo-Chang
  Rey (4), Young-Wook Lee (3), Ho-Il Kim (2) ((1) Seoul National Univ., (2)
  KASI, (3) Yonsei Univ., (4) Chungnam National Univ.)","The Globular Cluster System of M60 (NGC 4649). II. Kinematics of the
  Globular Cluster System","48 pages, 16 figures. To appear in ApJ",,"10.1086/524001",,"astro-ph",,"  We present a kinematic analysis of the globular cluster (GC) system in the
giant elliptical galaxy (gE) M60 in the Virgo cluster. Using the photometric
and spectroscopic database of 121 GCs (83 blue GCs and 38 red GCs), we have
investigated the kinematics of the GC system. We have found that the M60 GC
system shows a significant overall rotation. The rotation amplitude of the blue
GCs is slightly smaller than or similar to that of the red GCs, and their
angles of rotation axes are similar. The velocity dispersions about the mean
velocity and about the best fit rotation curve for the red GCs are marginally
larger than those for the blue GCs. Comparison of observed stellar and GC
velocity dispersion profiles with those calculated from the stellar mass
profile shows that the mass-to-light ratio should be increased as the
galactocentric distance increases, indicating the existence of an extended dark
matter halo. The entire sample of GCs in M60 is found to have a tangentially
biased velocity ellipsoid unlike the GC systems in other gEs. Two subsamples
appear to have different velocity ellipsoids. The blue GC system has a modest
tangentially biased velocity ellipsoid, while the red GC system has a modest
radially biased or an isotropic velocity ellipsoid. From the comparison of the
kinematic properties of the M60 GC system to those of other gEs (M87, M49, NGC
1399, NGC 5128, and NGC 4636), it is found that the velocity dispersion of the
blue GC system is similar to or larger than that of the red GC system except
for M60, and the rotation of the GC system is not negligible. The entire sample
of each GC system shows an isotropic velocity ellipsoid except for M60, while
the subsamples show diverse velocity ellipsoids. We discuss the implication of
these results for the formation models of the GC system in gEs.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 03:49:41 GMT""}]","2009-11-13"
"0709.4310","Erik Christensen","Erik Christensen, Cristina Ivan","Extensions and degenerations of spectral triples","40 pages. Addedd in ver. 2: Examples for the compacts and the Podle`s
  sphere plus comments on the relations to matricial quantum metrics. In ver.3
  the word ""deformations"" in the original title has changed to ""degenerations""
  and some illustrative remarks on this aspect are added",,"10.1007/s00220-008-0657-4",,"math.OA math-ph math.MP math.QA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  For a unital C*-algebra A, which is equipped with a spectral triple and an
extension T of A by the compacts, we construct a family of spectral triples
associated to T and depending on the two positive parameters (s,t).
  Using Rieffel's notation of quantum Gromov-Hausdorff distance between compact
quantum metric spaces it is possible to define a metric on this family of
spectral triples, and we show that the distance between a pair of spectral
triples varies continuously with respect to the parameters. It turns out that a
spectral triple associated to the unitarization of the algebra of compact
operators is obtained under the limit - in this metric - for (s,1) -> (0, 1),
while the basic spectral triple, associated to A, is obtained from this family
under a sort of a dual limiting process for (1, t) -> (1, 0).
  We show that our constructions will provide families of spectral triples for
the unitarized compacts and for the Podles sphere. In the case of the compacts
we investigate to which extent our proposed spectral triple satisfies Connes' 7
axioms for noncommutative geometry.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 03:56:05 GMT""},{""version"":""v2"",""created"":""Wed, 31 Oct 2007 21:39:35 GMT""},{""version"":""v3"",""created"":""Sat, 19 Jul 2008 15:27:16 GMT""}]","2009-11-13"
"0709.4311","Zhixin Qian","Zhixin Qian","Bounds for the second and the third derivatives of the electron density
  at the nucleus","4 pages",,"10.1088/1751-8113/41/8/085305",,"physics.atom-ph physics.chem-ph",,"  Lower bound for ${\bar \rho}''(0)$, the second derivative of the spherically
averaged atomic electronic density at the nucleus, and upper bound for ${\bar
\rho}'''(0)$, the third derivative, are obtained respectively. It is shown
that, for the ground state, ${\bar \rho}''(0) \ge {10/3} Z^2 \rho(0)$ and
${\bar \rho}'''(0) \le -{14/3}Z^3 \rho(0)$ where $Z$ is the charge of the
nucleus, and $\rho(0)$ is the electron density at the nucleus. Tighter bounds
for ${\bar \rho}''(0)$ and ${\bar \rho}'''(0)$ are also reported which are
valid for both the ground state and excited states. Explicit illustration with
the example of one-electron atomic ions is given.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 04:55:39 GMT""},{""version"":""v2"",""created"":""Wed, 2 Jan 2008 08:51:37 GMT""}]","2009-11-13"
"0709.4312","Tulsi Dass","Tulsi Dass","Universality of quantum symplectic structure","35 pages",,,"ISID/MS/2007/10","math.SG math-ph math.MP math.QA quant-ph",,"  Operating in the framework of `supmech' (a scheme of mechanics which aims at
providing a concrete setting for the axiomatization of physics and probability
theory as required in Hilbert's sixth problem; integrating noncommutative
symplectic geometry and noncommutative probability in an algebraic setting, it
associates, with every `experimentally accessible' system, a symplectic algebra
and operates essentially as noncommutative Hamiltonian mechanics with some
extra sophistication in the treatment of states) it is shown that interaction
between systems can be consistently described only if either (i) all system
algebras are commutative or (ii) all system algebras are noncommutative and
have a quantum symplectic structure characterized by a UNIVERSAL Planck type
real-valued constant of the dimension of action.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 05:01:05 GMT""}]","2007-10-07"
"0709.4313","Sang Pyo Kim","Sang Pyo Kim (Kunsan Nat'l Univ.)","Schwinger Mechanism and Hawking Radiation as Quantum Tunneling","Revtex4, 5 pages, 1 figure. To appear in the proceedings of the 10th
  Asia Pacific Physics Conference (APPC10), Pohang, Korea, 21-24 Aug. 2007","J. Korean Phys. Soc. 53:1095-1099,2008","10.3938/jkps.53.1095",,"hep-th",,"  The common interpretation of the Hawking radiation as quantum tunneling has
some ambiguity such as coordinate-dependence of tunneling rate and
non-invariance of the action under canonical transformations. It is shown that
the tunneling process of black holes can be successfully described by Rindler
coordinates in analogy with the Schwinger mechanism for pair production. We
study the tunneling process of a charged black hole and a BTZ black hole.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 14:35:57 GMT""}]","2011-08-31"
"0709.4314","Yuta Okubo","Yuta Okubo, Xiang-Bin Wang, Yun-Kun Jiang, Seiichiro Tani and Akihisa
  Tomita","Experimental demonstration of quantum leader election in linear optics","7pages, 6 figures",,"10.1103/PhysRevA.77.032343",,"quant-ph",,"  Linear optics is a promising candidate to enable the construction of quantum
computers. A number of quantum protocols gates based on linear optics have been
demonstrated. However, it is well-known that these gates are non-deterministic
and that higher order nonlinearity is necessary for deterministic operations.
We found the quantum leader election protocol (QLE) can be operated
deterministically only with linear optics, and we have demonstrated the nearly
deterministic operation which overcomes classical limit.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 05:47:47 GMT""},{""version"":""v2"",""created"":""Tue, 25 Dec 2007 01:55:24 GMT""},{""version"":""v3"",""created"":""Mon, 3 Mar 2008 10:13:49 GMT""}]","2009-11-13"
"0709.4315","Zhu-Xing Liang Mr","Zhu-Xing Liang and Yi Liang","Pulsar Magnetic Field Oscillation Model and Verification Methods","21 pages, 4 figures. One reference error was corrected",,,,"astro-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We constructed the magnetic field oscillation model (hereafter the MO model)
by analogizing the periodically reversing phenomenon of the solar magnetic
field to pulsars. Almost all kinds of pulsar radiation phenomena are best
explained using the MO model, especially polarization characteristics, glitch,
generation rate, the geodetic precession of pulsars and the configuration of
pulsar-wind nebula of the Crab. The MO model also provides satisfactory
explanation for other characteristics of pulsars, e.g., interpulse, spin-down,
pulse nulling, beat and pulse drift, the loss rate of the rotating energy, and
the accuracy of frequency. We present eight verification methods for the MO
model. In addition to pulsars, our MO model can also be used to explain the
pulse emission from non-compact stars such as the ultracool dwarf TVLM
513-46546 and the magnetic chemically peculiar star CU Virginis.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 10:02:31 GMT""},{""version"":""v2"",""created"":""Tue, 6 May 2014 13:19:01 GMT""},{""version"":""v3"",""created"":""Wed, 13 Sep 2017 00:14:28 GMT""}]","2017-09-14"
"0709.4316","Paul Kabaila","David Farchione, Paul Kabaila","Confidence intervals for the normal mean utilizing prior information","The paper has been accepted for publication in Statistics and
  Probability Letters","Statistics and Probability Letters, 78, 1094-1100 (2008)",,,"math.ST stat.TH",,"  Consider X_1,X_2,...,X_n that are independent and identically N(mu,sigma^2)
distributed. Suppose that we have uncertain prior information that mu = 0. We
answer the question: to what extent can a frequentist 1-alpha confidence
interval for mu utilize this prior information?
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 06:23:56 GMT""},{""version"":""v2"",""created"":""Thu, 8 Nov 2007 00:47:16 GMT""},{""version"":""v3"",""created"":""Tue, 13 Nov 2007 00:08:50 GMT""}]","2011-09-27"
"0709.4317","Wolfgang Belzig","F. Bodoky, W. Belzig, C. Bruder","The connection between noise and quantum correlations in a double
  quantum dot","5 pages, major revision, to be published in Phys. Rev. B","Phys. Rev. B 77, 035302 (2008).","10.1103/PhysRevB.77.035302",,"cond-mat.mes-hall",,"  We investigate the current and noise characteristics of a double quantum dot
system. The strong correlations induced by the Coulomb interaction create
entangled two-electron states and lead to signatures in the transport
properties. We show that the interaction parameter phi, which measures the
admixture of the double-occupancy contribution to the singlet state and thus
the degree of entanglement, can be directly accessed through the Fano factor of
super-Poissonian shot noise.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 06:30:05 GMT""},{""version"":""v2"",""created"":""Fri, 21 Dec 2007 19:55:35 GMT""}]","2009-11-13"
"0709.4318","Eunhyeuk Kim Dr.","Eunhyeuk Kim, Ilsang Yoon, Hyung Mok Lee and Rainer Spurzem","Comparative study between N-body and Fokker-Planck simulations for
  rotating star clusters: I. Equal-mass system","11 pages, 13 eps figures, accepted for the publication of MNRAS",,"10.1111/j.1365-2966.2007.12524.x",,"astro-ph",,"  We have carried out N-body simulations for rotating star clusters with equal
mass and compared the results with Fokker-Planck models. These two different
approaches are found to produce fairly similar results, although there are some
differences with regard to the detailed aspects. We confirmed the acceleration
of the core collapse of a cluster due to an initial non-zero angular momentum
and found a similar evolutionary trend in the central density and velocity
dispersion in both simulations. The degree of acceleration depends on the
initial angular momentum. Angular momentum is being lost from the cluster due
to the evaporation of stars with a large angular momentum on a relaxation time
scale.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 06:44:17 GMT""}]","2009-11-13"
"0709.4319","Sylvain Crovisier","Christian Bonatti (IMB), Sylvain Crovisier (LAGA), Gioia Vago (IMB),
  Amie Wilkinson","Local density of diffeomorphisms with large centralizers",,,,,"math.DS",,"  Given any compact manifold M, we construct a non-empty open subset O of the
space of C^1-diffeomorphisms of M and a dense subset D of O such that the
centralizer of every diffeomorphism in D is uncountable, hence non-trivial.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 06:52:22 GMT""}]","2007-09-28"
"0709.4320","Jean-Claude Garreau","Julien Chab\'e (PhLAM, CERLA), Gabriel Lemari\'e (LKB - Jussieu),
  Beno\^it Gr\'emaud (LKB - Jussieu), Dominique Delande (LKB - Jussieu), Pascal
  Szriftgiser (PhLAM, CERLA), Jean Claude Garreau (PhLAM, CERLA)","Experimental observation of the Anderson transition with atomic matter
  waves","5 pages, 3 figures, revtex4","Physical Review Letters 101, 25 (2008) 255702","10.1103/PhysRevLett.101.255702",,"quant-ph cond-mat.mes-hall cond-mat.other cond-mat.stat-mech nlin.CD physics.optics","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We realize experimentally an atom-optics quantum chaotic system, the
quasiperiodic kicked rotor, which is equivalent to a 3D disordered system, that
allow us to demonstrate the Anderson metal-insulator transition. Sensitive
measurements of the atomic wavefunction dynamics and the use of finite-size
scaling techniques make it possible to extract both the critical parameters and
the critical exponent of the transition, which is in good agreement with the
value obtained in numerical simulations of the 3D Anderson model.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 06:53:20 GMT""},{""version"":""v2"",""created"":""Wed, 6 Aug 2008 09:41:22 GMT""}]","2016-09-08"
"0709.4321","Victor A. Gopar","V. A. Gopar, M. Martinez-Mares and R. A. Mendez-Sanchez","Chaotic scattering with direct processes: A generalization of Poisson's
  kernel for non-unitary scattering matrices","Added two appendices and references. Corrected typos","J. Phys. A: Math. Theor. 41, 015103 (2008)","10.1088/1751-8113/41/1/015103",,"cond-mat.mes-hall nlin.CD",,"  The problem of chaotic scattering in presence of direct processes or prompt
responses is mapped via a transformation to the case of scattering in absence
of such processes for non-unitary scattering matrices, \tilde S. In the absence
of prompt responses, \tilde S is uniformly distributed according to its
invariant measure in the space of \tilde S matrices with zero average, < \tilde
S > =0. In the presence of direct processes, the distribution of \tilde S is
non-uniform and it is characterized by the average < \tilde S > (\neq 0). In
contrast to the case of unitary matrices S, where the invariant measures of S
for chaotic scattering with and without direct processes are related through
the well known Poisson kernel, here we show that for non-unitary scattering
matrices the invariant measures are related by the Poisson kernel squared. Our
results are relevant to situations where flux conservation is not satisfied.
For example, transport experiments in chaotic systems, where gains or losses
are present, like microwave chaotic cavities or graphs, and acoustic or elastic
resonators.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 07:16:31 GMT""},{""version"":""v2"",""created"":""Thu, 17 Apr 2008 19:28:33 GMT""}]","2008-04-17"
"0709.4322","Denise Hagnier","Hadj-Ali Gueniche (DCPR), Pierre-Alexandre Glaude (DCPR), Ren\'e
  Fournet (DCPR), Fr\'ed\'erique Battin-Leclerc (DCPR)","Rich methane laminar flames doped with light unsaturated hydrocarbons.
  Part II: 1,3butadiene",,"Combustion and Flame 151 (2007) 245-261","10.1016/j.combustflame.2007.05.007",,"physics.chem-ph",,"  In line with the study presented in the part I of this paper, the structure
of a laminar rich premixed methane flame doped with 1,3-butadiene has been
investigated. The flame contains 20.7% (molar) of methane, 31.4% of oxygen and
3.3% of 1,3-butadiene, corresponding to an equivalence ratio of 1.8, and a
ratio C4H6 / CH4 of 16 %. The flame has been stabilized on a burner at a
pressure of 6.7 kPa using argon as dilutant, with a gas velocity at the burner
of 36 cm/s at 333 K. The temperature ranged from 600 K close to the burner up
to 2150 K. Quantified species included usual methane C0-C2 combustion products
and 1,3-butadiene, but also propyne, allene, propene, propane, 1,2-butadiene,
butynes, vinylacetylene, diacetylene, 1,3-pentadiene, 2-methyl-1,3-butadiene
(isoprene), 1-pentene, 3-methyl-1-butene, benzene and toluene. In order to
model these new results, some improvements have been made to a mechanism
previously developed in our laboratory for the reactions of C3-C4 unsaturated
hydrocarbons. The main reaction pathways of consumption of 1,3-butadiene and of
formation of C6 aromatic species have been derived from flow rate analyses. In
this case, the C4 route to benzene formation plays an important role in
comparison to the C3 pathway.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 07:21:41 GMT""}]","2007-09-28"
"0709.4323","Satoshi Aoki","Satoshi Aoki and Akimichi Takemura","Markov basis for design of experiments with three-level factors","17 pages","Algebraic and Geometric Methods in Statistics, Cambridge
  University Press, 2009, 225--238",,,"stat.ME",,"  We consider Markov basis arising from fractional factorial designs with
three-level factors. Once we have a Markov basis, $p$ values for various
conditional tests are estimated by the Markov chain Monte Carlo procedure. For
designed experiments with a single count observation for each run, we formulate
a generalized linear model and consider a sample space with the same sufficient
statistics to the observed data. Each model is characterized by a covariate
matrix, which is constructed from the main and the interaction effects we
intend to measure. We investigate fractional factorial designs with $3^{p-q}$
runs noting correspondences to the models for $3^{p-q}$ contingency tables.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 07:22:03 GMT""},{""version"":""v2"",""created"":""Mon, 4 Feb 2008 00:37:28 GMT""}]","2009-11-22"
"0709.4324","Rodney J. Baxter","R. J. Baxter","Hard Squares for z = -1","10 pages, 3 figures, 4 tables; two additional references",,,,"cond-mat.stat-mech",,"  The hard square model in statistical mechanics has been investigated for the
case when the activity z is -1. For cyclic boundary conditions, the
characteristic polynomial of the transfer matrix has an intriguingly simple
structure, all the eigenvalues $x$ being zero, roots of unity, or solutions of
x^3 = 4 cos^2 (pi*m/N). Here we tabulate the results for lattices of up to 12
columns with cyclic or free boundary conditions and the two obvious
orientations. We remark that they are all unexpectedly simple and that for the
rotated lattice with free or fixed boundary conditions there are obvious likely
generalizations to any lattice size.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 07:25:43 GMT""},{""version"":""v2"",""created"":""Wed, 21 Nov 2007 11:22:24 GMT""}]","2007-11-21"
"0709.4325","Subir Ghosh","Subir Ghosh (I.S.I., India) and Bibhas Ranjan Majhi (SNBNCBS, India)","Crypto-Harmonic Oscillator in Higher Dimensions: Classical and Quantum
  Aspects","17 pages, Latex, enlarges version, added ref.s., accepted in
  J.Phys.A, slight alteration in reference section and text, matches journal
  version","J.Phys.A41:065306,2008","10.1088/1751-8113/41/6/065306",,"hep-th math-ph math.MP quant-ph",,"  We study complexified Harmonic Oscillator models in two and three dimensions.
Our work is a generalization of the work of Smilga \cite{sm} who initiated the
study of these Crypto-gauge invariant models that can be related to
$PT$-symmetric models. We show that rotational symmetry in higher spatial
dimensions naturally introduces more constraints, (in contrast to \cite{sm}
where one deals with a single constraint), with a much richer constraint
structure. Some common as well as distinct features in the study of the same
Crypto-oscillator in different dimensions are revealed. We also quantize the
two dimensional Crypto-oscillator.
","[{""version"":""v1"",""created"":""Thu, 27 Sep 2007 07:35:29 GMT""},{""version"":""v2"",""created"":""Fri, 4 Jan 2008 06:06:48 GMT""},{""version"":""v3"",""created"":""Mon, 28 Jan 2008 06:07:19 GMT""}]","2008-12-18"
