"0710.1298","David Lehavi","I. Dolgachev and D. Lehavi","On isogenous principally polarized abelian surfaces","23 pages. corrected typos","AMS contemp. math. series, volume 465 (2008): Curves and abelian
  varieties, p 51-69.",,,"math.AG",,"  We study a relationship between two genus 2 curves whose jacobians are
isogenous with kernel equal to a maximal isotropic subspace of p-torsion points
with respect to the Weil pairing. For p = 3 we find an explicit relationship
between the set of Weierstrass points of the two curves extending the classical
results of F. Richelot (1837) and G. Humbert (1901) in the case p = 2.
","[{""version"":""v1"",""created"":""Sun, 7 Oct 2007 20:45:51 GMT""},{""version"":""v2"",""created"":""Fri, 4 Jan 2008 05:23:40 GMT""},{""version"":""v3"",""created"":""Sat, 8 Mar 2008 19:59:25 GMT""}]","2010-04-06"
"0710.1507","Angelo Galante","V. Azcoiti, G. Di Carlo, A. Galante","Critical Behavior of CP^1 at theta = pi, Haldane's Conjecture and the
  Universality Class","4 pages, 5 figures","Phys.Rev.Lett.98:257203,2007","10.1103/PhysRevLett.98.257203",,"hep-lat cond-mat.stat-mech",,"  Using an approach to analyze the theta dependence of systems with a
theta-term we recently proposed, the critical behavior of CP^1 at theta=pi is
studied. We find a region outside the strong coupling regime where Haldane's
conjecture is verified. The critical line however does not belong to the
universality class of the Wess-Zumino-Novikov-Witten model at topological
coupling k=1 since it shows continuously varying critical exponents.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 10:42:21 GMT""}]","2008-11-26"
"0710.1508","Mustafa Savci","T. M. Aliev, K. Azizi, M. Savci","Analysis of rare (B -> K_0*(1430) l^+ l^- decay) within QCD sum rules","13 pages, 1 figure","Phys.Rev.D76:074017,2007","10.1103/PhysRevD.76.074017","metu-phys-hep-07-19","hep-ph",,"  Form factors of rare (B -> K_0*(1430) l^+ l^-$ decay) decay are calculated
within three-point QCD sum rules, with (K_0* (1430)) being the p-wave scalar
meson. The branching ratios are estimated when only short, as well as short and
long distance effects, are taken into account.It is obtained that the (B ->
K_0*(1430) l^+ l^- (l=e,mu)) decay is measurable at LHC. Measurement of these
branching ratios for the semileptonic rare (B -> K_0*(1430) l^+ l^-$ decay) can
give valuable information about the nature of scalar meson (K_0* (1430)).
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 10:50:01 GMT""}]","2008-11-26"
"0710.1509","Mithun Mitra Mr.","Mithun K. Mitra, Gautam I. Menon, R. Rajesh","Asymptotic Behavior of Inflated Lattice Polygons","7 pages","J. Stat. Phys. Vol 131, pg 393 (2008).","10.1007/s10955-008-9512-4",,"cond-mat.stat-mech",,"  We study the inflated phase of two dimensional lattice polygons with fixed
perimeter $N$ and variable area, associating a weight $\exp[pA - Jb ]$ to a
polygon with area $A$ and $b$ bends. For convex and column-convex polygons, we
show that $<A >/A_{max} = 1 - K(J)/\tilde{p}^2 +
\mathcal{O}(\rho^{-\tilde{p}})$, where $\tilde{p}=pN \gg 1$, and $\rho<1$. The
constant $K(J)$ is found to be the same for both types of polygons. We argue
that self-avoiding polygons should exhibit the same asymptotic behavior. For
self-avoiding polygons, our predictions are in good agreement with exact
enumeration data for J=0 and Monte Carlo simulations for $J \neq 0$. We also
study polygons where self-intersections are allowed, verifying numerically that
the asymptotic behavior described above continues to hold.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 10:59:16 GMT""}]","2009-11-13"
"0710.1510","Radouane Gannouji","David Polarski and Radouane Gannouji","On the growth of linear perturbations","8 pages, 8 figures. Results unchanged; clarifying sentence added; one
  reference added","Phys.Lett.B660:439-443,2008","10.1016/j.physletb.2008.01.032",,"astro-ph gr-qc",,"  We consider the linear growth of matter perturbations in various dark energy
(DE) models. We show the existence of a constraint valid at $z=0$ between the
background and dark energy parameters and the matter perturbations growth
parameters. For $\Lambda$CDM $\gamma'_0\equiv \frac{d\gamma}{dz}_0$ lies in a
very narrow interval $-0.0195 \le \gamma'_0 \le -0.0157$ for $0.2 \le
\Omega_{m,0}\le 0.35$. Models with a constant equation of state inside General
Relativity (GR) are characterized by a quasi-constant $\gamma'_0$, for
$\Omega_{m,0}=0.3$ for example we have $\gamma'_0\approx -0.02$ while
$\gamma_0$ can have a nonnegligible variation. A smoothly varying equation of
state inside GR does not produce either $|\gamma'_0|>0.02$. A measurement of
$\gamma(z)$ on small redshifts could help discriminate between various DE
models even if their $\gamma_0$ is close, a possibility interesting for DE
models outside GR for which a significant $\gamma'_0$ can be obtained.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:47:47 GMT""},{""version"":""v2"",""created"":""Thu, 11 Oct 2007 08:36:37 GMT""}]","2008-11-26"
"0710.1511","Damian H. Zanette","Damian H. Zanette","Demographic growth and the distribution of language sizes","To appear in Int. J. Mod. Phys. C (2008)",,"10.1142/S0129183108012042",,"physics.data-an cs.CL physics.soc-ph",,"  It is argued that the present log-normal distribution of language sizes is,
to a large extent, a consequence of demographic dynamics within the population
of speakers of each language. A two-parameter stochastic multiplicative process
is proposed as a model for the population dynamics of individual languages, and
applied over a period spanning the last ten centuries. The model disregards
language birth and death. A straightforward fitting of the two parameters,
which statistically characterize the population growth rate, predicts a
distribution of language sizes in excellent agreement with empirical data.
Numerical simulations, and the study of the size distribution within language
families, validate the assumptions at the basis of the model.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:16:51 GMT""}]","2009-11-13"
"0710.1512","Brunella Martin","Brunella Martin (INFN, Sezione di Napoli), Dimitra Pierroutsakou
  (INFN, Sezione di Napoli), Concetta Agodi (LNS), Rosa Alba (LNS), Virgil
  Baran (LNS, NIPNE), Alfonso Boiano (INFN, Sezione di Napoli), Giuseppe
  Cardella (INFN, Sezione di Catania), Maria Colonna (LNS), Rosa Coniglione
  (LNS), Enrico De Filippo (INFN, Sezione di Catania), Antonio Del Zoppo (LNS),
  Massimo Di Toro (LNS), Gianni Inglima (INFN, Sezione di Napoli), Tudor
  Glodariu (NIPNE), Marco La Commara (INFN, Sezione di Napoli), Concetta
  Maiolino (LNS), Marco Mazzocco (INFN, Sezione di Padova), Angelo Pagano
  (INFN, Sezione di Catania), Paolo Piattelli (LNS), Sara Pirrone (INFN,
  Sezione di Catania), Carmelo Rizzo (LNS), Mauro Romoli (INFN, Sezione di
  Napoli), Mario Sandoli (INFN, Sezione di Napoli), Domenico Santonocito (LNS),
  Piera Sapienza (LNS), Cosimo Signorini (INFN, Sezione di Padova)","Prompt dipole radiation in fusion reactions",,"Phys.Lett.B664:47-51,2008","10.1016/j.physletb.2008.05.007",,"nucl-ex",,"  The prompt gamma ray emission was investigated in the 16A MeV energy region
by means of the 36,40Ar+96,92Zr fusion reactions leading to a compound nucleus
in the vicinity of 132Ce. We show that the prompt radiation, which appears to
be still effective at such a high beam energy, has an angular distribution
pattern consistent with a dipole oscillation along the symmetry axis of the
dinuclear system. The data are compared with calculations based on a collective
bremsstrahlung analysis of the reaction dynamics.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:20:28 GMT""}]","2008-11-26"
"0710.1513","Eric LAROSE","Eric Larose (LGIT, LOA), Arnaud Derode (LOA), Dominique Clorennec
  (LOA), Ludovic Margerin (LGIT), Michel Campillo (LGIT)","Passive Retrieval of Rayleigh Waves in Disordered Elastic Media",,"Physical Review E: Statistical, Nonlinear, and Soft Matter Physics
  72 (2005) 046607","10.1103/PhysRevE.72.046607",,"cond-mat.other physics.class-ph",,"  When averaged over sources or disorder, cross-correlation of diffuse fields
yield the Green's function between two passive sensors. This technique is
applied to elastic ultrasonic waves in an open scattering slab mimicking
seismic waves in the Earth's crust. It appears that the Rayleigh wave
reconstruction depends on the scattering properties of the elastic slab.
Special attention is paid to the specific role of bulk to Rayleigh wave
coupling, which may result in unexpected phenomena like a persistent
time-asymmetry in the diffuse regime.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:24:53 GMT""}]","2009-11-13"
"0710.1514","Mikael Pichot","Sylvain Barr\'e, Mikael Pichot","Intermediate rank and property RD",,,,,"math.MG math.GR math.KT math.OA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We introduce concepts of intermediate rank for countable groups that
""interpolate"" between consecutive values of the classical (integer-valued)
rank. Various classes of groups are proved to have intermediate rank behaviors.
We are especially interested in interpolation between rank 1 and rank 2. For
instance, we construct groups ""of rank 7/4"". Our setting is essentially that of
non positively curved spaces, where concepts of intermediate rank include
polynomial rank, local rank, and mesoscopic rank. The resulting framework has
interesting connections to operator algebras. We prove property RD in many
cases where intermediate rank occurs. This gives a new family of groups
satisfying the Baum-Connes conjecture. We prove that the reduced $C^*$-algebras
of groups of rank 7/4 have stable rank 1.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:28:45 GMT""},{""version"":""v2"",""created"":""Sun, 11 Nov 2012 15:04:30 GMT""}]","2012-11-13"
"0710.1515","Javier Junquera","Pablo Aguado-Puente and Javier Junquera","Ferromagnetic-like closure domains in ferroelectric ultrathin films","4 pages and 4 eps figures",,,,"cond-mat.mtrl-sci",,"  We simulate from first-principles the energetic, structural, and electronic
properties of ferroelectric domains in ultrathin capacitors made of a few unit
cells of BaTiO$_3$ between two metallic SrRuO$_3$ electrodes in short circuit.
The domains are stabilized down to two unit cells, adopting the form of a
domain of closure, common in ferromagnets but only recently detected
experimentally in ferroelectric thin films. The domains are closed by the
in-plane relaxation of the atoms in the first SrO layer of the electrode, that
behaves more like SrO in highly polarizable SrTiO$_3$ than in metallic
SrRuO$_3$. Even if small, these lateral displacements are essential to
stabilize the domains, and might provide some hints to explain why some systems
break into domains while others remain in a monodomain configuration. An
analysis of the electrostatic potential reveals preferential points of pinning
for charged defects at the ferroelectric-electrode interface, possibly playing
a major role in films fatigue.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:30:28 GMT""}]","2007-10-09"
"0710.1516","Domenico Giulini","Domenico Giulini","Superselection Rules","10 pages, no figures. Two easy-to-read proofs of statements made in
  the text are added in the second version, with slight adaptations in notation",,,,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This note provides a summary of the meaning of the term `Superselection Rule'
in Quantum Mechanics and Quantum-Field Theory. It is a slightly extended
version of a contribution to the Compendium of Quantum Physics: Concepts,
Experiments, History and Philosophy, edited by Friedel Weinert, Klaus
Hentschel, Daniel Greenberger, and Brigitte Falkenburg.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 15:10:42 GMT""},{""version"":""v2"",""created"":""Wed, 13 May 2009 16:48:33 GMT""}]","2009-05-13"
"0710.1517","Carsten Urbach","Carsten Urbach","Lattice QCD with two light Wilson quarks and maximally twisted mass","21 pages, 7 figures, plenary talk presented at the XXV International
  Symposium on Lattice Field Theory, 30 July - 4 August 2007, Regensburg,
  Germany","PoSLAT2007:022,2007",,,"hep-lat",,"  We summarise status and recent results of the European Twisted Mass
collaboration (ETMC). The collaboration has generated gauge configurations for
three different values of the lattice spacing smaller or equal 0.1 fm and
values of the charged pseudo scalar mass as low as 300 MeV with two flavours of
maximally twisted mass quarks. We provide evidence that O(a) improvement works
very well with maximally twisted mass fermions and that also higher order
lattice artifacts appear to be small. The currently only quantity in the light
meson and baryon sector where cut-off effects are visible is the neutral pseudo
scalar meson mass and we present an attempt to understand this from a
theoretical point of view.
  We describe finite size effects and quark mass dependence of the mass and
decay constant of the (charged) pseudo scalar meson with chiral perturbation
theory formulae and our current estimate for the low energy constants l_{3,4}
is l_3=3.44(8)(35) and l_4=4.61(4)(11). Results for the average up-down, the
strange and the charm quark mass and the chiral condensate are also presented.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:36:04 GMT""}]","2008-11-26"
"0710.1518","Albert Bosma","E. Athanassoula (1), I. Martinez-Valpuesta (1,2) ((1) Laboratoire
  d'Astrophysique de Marseille, Observatoire Astronomique de Marseille
  Provence, Marseille, France, (2) Instituto de Astrofisica de Canarias,
  Tenerife, Spain)","Formation and evolution of bulges","8 pages, 3 figures, to appear in the Proceedings of the conference
  `Pathways through an Eclectic Universe', J.H. Knapen, T.J. Mahoney, and A.
  Vazdekis eds., ASP Conf. Series, 2007",,,,"astro-ph",,"  After presenting three ways of defining a bulge component in disc galaxies,
we introduce the various types of bulges, namely the classical bulges, the
boxy/peanut bulges and the disc-like bulges. We then discuss three specific
topics linked to bulge formation and evolution, namely the coupled time
evolution of the bar, buckling and peanut strengths; the effect of velocity
anisotropy on peanut formation; and bulge formation via bar destruction.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:44:56 GMT""}]","2007-10-09"
"0710.1519","Stephane Menozzi","Bruno Bouchard (CEREMADE), Stephane Menozzi (PMA)","Strong Approximations of BSDEs in a domain","35 pages",,,,"math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study the strong approximation of a Backward SDE with finite stopping time
horizon, namely the first exit time of a forward SDE from a cylindrical domain.
We use the Euler scheme approach of Bouchard and Touzi, Zhang 04}. When the
domain is piecewise smooth and under a non-characteristic boundary condition,
we show that the associated strong error is at most of order $h^{\frac14-\eps}$
where $h$ denotes the time step and $\eps$ is any positive parameter. This rate
corresponds to the strong exit time approximation. It is improved to
$h^{\frac12-\eps}$ when the exit time can be exactly simulated or for a weaker
form of the approximation error. Importantly, these results are obtained
without uniform ellipticity condition.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:51:08 GMT""},{""version"":""v2"",""created"":""Mon, 15 Sep 2008 09:40:37 GMT""}]","2008-09-15"
"0710.1520","Krishanu Maulik","Arup Bose, Amites Dasgupta, Krishanu Maulik","Multicolor urn models with reducible replacement matrices","Published in at http://dx.doi.org/10.3150/08-BEJ150 the Bernoulli
  (http://isi.cbs.nl/bernoulli/) by the International Statistical
  Institute/Bernoulli Society (http://isi.cbs.nl/BS/bshome.htm)","Bernoulli 2009, Vol. 15, No. 1, 279-295","10.3150/08-BEJ150","IMS-BEJ-BEJ150","math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Consider the multicolored urn model where, after every draw, balls of the
different colors are added to the urn in a proportion determined by a given
stochastic replacement matrix. We consider some special replacement matrices
which are not irreducible. For three- and four-color urns, we derive the
asymptotic behavior of linear combinations of the number of balls. In
particular, we show that certain linear combinations of the balls of different
colors have limiting distributions which are variance mixtures of normal
distributions. We also obtain almost sure limits in certain cases in contrast
to the corresponding irreducible cases, where only weak limits are known.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:52:27 GMT""},{""version"":""v2"",""created"":""Thu, 13 Mar 2008 12:10:31 GMT""},{""version"":""v3"",""created"":""Mon, 9 Feb 2009 07:53:07 GMT""}]","2009-02-09"
"0710.1521","Julien Bichon","Julien Bichon","Algebraic quantum permutation groups","11 pages",,,,"math.QA math.RA",,"  We discuss some algebraic aspects of quantum permutation groups, working over
arbitrary fields. If $K$ is any characteristic zero field, we show that there
exists a universal cosemisimple Hopf algebra coacting on the diagonal algebra
$K^n$: this is a refinement of Wang's universality theorem for the (compact)
quantum permutation group. We also prove a structural result for Hopf algebras
having a non-ergodic coaction on the diagonal algebra $K^n$, on which we
determine the possible group gradings when $K$ is algebraically closed and has
characteristic zero.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:55:14 GMT""}]","2007-10-09"
"0710.1522","Jatin Thukral","J. Thukral and H. B\""olcskei","Distributed spatial multiplexing with 1-bit feedback","8 pages, 4 figures, presented at Forty-Fifth Annual Allerton
  Conference on Communication, Control and Computing, September 2007",,,,"cs.IT math.IT",,"  We analyze a slow-fading interference network with MN non-cooperating
single-antenna sources and M non-cooperating single-antenna destinations. In
particular, we assume that the sources are divided into M mutually exclusive
groups of N sources each, every group is dedicated to transmit a common message
to a unique destination, all transmissions occur concurrently and in the same
frequency band and a dedicated 1-bit broadcast feedback channel from each
destination to its corresponding group of sources exists. We provide a
feedback-based iterative distributed (multi-user) beamforming algorithm, which
""learns"" the channels between each group of sources and its assigned
destination. This algorithm is a straightforward generalization, to the
multi-user case, of the feedback-based iterative distributed beamforming
algorithm proposed recently by Mudumbai et al., in IEEE Trans. Inf. Th.
(submitted) for networks with a single group of sources and a single
destination. Putting the algorithm into a Markov chain context, we provide a
simple convergence proof. We then show that, for M finite and N approaching
infinity, spatial multiplexing based on the beamforming weights produced by the
algorithm achieves full spatial multiplexing gain of M and full per-stream
array gain of N, provided the time spent ""learning'' the channels scales
linearly in N. The network is furthermore shown to ""crystallize''. Finally, we
characterize the corresponding crystallization rate.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:56:28 GMT""}]","2007-10-09"
"0710.1523","Yeo Woong Yoon","C. S. Kim, Sechul Oh, Yeo Woong Yoon","Extracting the CKM phase angle \gamma(\equiv \phi_3) from isospin
  analysis in B\to K \pi decays","Error analysis has been improved","Phys.Lett.B670:124-128,2008","10.1016/j.physletb.2008.10.041",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We propose a new method to extract the CKM phase angle \gamma (\equiv \phi_3)
from the isospin analysis in B \to K \pi decays. Unlike previously proposed
methods, we do not employ flavor SU(3) symmetry, so that this method is free
from the hadronic uncertainty coming from the SU(3) breaking effect. Neither we
adopt any Dalitz-plot analysis, which may involve multiple strong phases and
large final state interactions. After including small CP violating terms in B^+
\to K^0 \pi^+ and color-suppressed electroweak penguin contribution in B^0 \to
K^+ \pi^-, whose values are estimated from the QCD factorization, we obtain
\gamma = ({70}^{+5 +1 +2}_{-14 -1 -3})^\circ \textrm{or} {106^\circ}< \gamma <
{180^\circ}. The first error is due to the experimental errors mainly caused by
mixing-induced CP asymmetry S_{{K_s} \pi^0}. The second and third errors come
from the theoretical uncertainty for two above-mentioned small contributions,
respectively. Since we utilize only the isospin relations in B \to K \pi
decays, this method will work well, regardless of possible new physics effects
unless the isospin relations do not hold.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:59:10 GMT""},{""version"":""v2"",""created"":""Tue, 9 Oct 2007 03:36:42 GMT""},{""version"":""v3"",""created"":""Thu, 18 Oct 2007 08:52:00 GMT""},{""version"":""v4"",""created"":""Mon, 15 Dec 2008 01:04:26 GMT""}]","2009-01-01"
"0710.1524","David Dudal","D. Dudal, N. Vandersickel, H. Verschelde, J.A. Gracey, M.A.L. Capri,
  V.E.R. Lemes, S.P. Sorella, R.F. Sobreiro","Gauge invariant nonlocal mass operator in YM theories","Talk given at 9th Workshop on Non-Perturbative Quantum
  Chromodynamics, Paris, France, 4-8 Jun 2007","ECONFC0706044:26,2007",,"LTH-768","hep-th",,"  We briefly describe the construction of a renormalizable gauge model based on
the nonlocal gauge invariant mass operator F1/D^2F. We also take a look at the
unitarity of the resulting model.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 11:59:43 GMT""}]","2008-11-26"
"0710.1525","Sebastiano Vigna","Sebastiano Vigna, Paolo Boldi","Efficient Optimally Lazy Algorithms for Minimal-Interval Semantics","24 pages, 4 figures. A preliminary (now outdated) version was
  presented at SPIRE 2006",,,,"cs.DS cs.IR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Minimal-interval semantics associates with each query over a document a set
of intervals, called witnesses, that are incomparable with respect to inclusion
(i.e., they form an antichain): witnesses define the minimal regions of the
document satisfying the query. Minimal-interval semantics makes it easy to
define and compute several sophisticated proximity operators, provides snippets
for user presentation, and can be used to rank documents. In this paper we
provide algorithms for computing conjunction and disjunction that are linear in
the number of intervals and logarithmic in the number of operands; for
additional operators, such as ordered conjunction and Brouwerian difference, we
provide linear algorithms. In all cases, space is linear in the number of
operands. More importantly, we define a formal notion of optimal laziness, and
either prove it, or prove its impossibility, for each algorithm. We cast our
results in a general framework of antichains of intervals on total orders,
making our algorithms directly applicable to other domains.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:15:48 GMT""},{""version"":""v2"",""created"":""Thu, 11 Aug 2016 08:57:30 GMT""}]","2016-08-12"
"0710.1526","Alex Rivero E","A. Rivero (BIFI, Universidad de Zaragoza)","Third Spectroscopy with a hint of superstrings","6 pages, some typos corrected",,,,"hep-ph",,"  New regularities found in the pseudoscalar meson octet are reported. They
invite to reconsider models where elementary fermions and composite QCD open
strings can be grouped in common supermultiplets. It is proven that, with
fermions having the standard model charges, such grouping needs at least three
families.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:21:48 GMT""},{""version"":""v2"",""created"":""Tue, 9 Oct 2007 09:39:42 GMT""}]","2007-10-09"
"0710.1527","Corina Calinescu","Corina Calinescu, James Lepowsky, Antun Milas","Vertex-algebraic structure of the principal subspaces of certain
  A_1^(1)-modules, II: higher level case","26 pages; v2: minor revisions, to appear in Journal of Pure and
  Applied Algebra","J.PureAppl.Algebra212:1928-1950,2008",,,"math.QA hep-th math.RT",,"  We give an a priori proof of the known presentations of (that is,
completeness of families of relations for) the principal subspaces of all the
standard A_1^(1)-modules. These presentations had been used by Capparelli,
Lepowsky and Milas for the purpose of obtaining the classical Rogers-Selberg
recursions for the graded dimensions of the principal subspaces. This paper
generalizes our previous paper.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:22:42 GMT""},{""version"":""v2"",""created"":""Sun, 9 Dec 2007 20:13:44 GMT""}]","2008-11-26"
"0710.1528","Michal Bejger","M. Bejger, J. L. Zdunik, P. Haensel, E. Gourgoulhon","The energy release--stellar angular momentum independence in rotating
  compact stars undergoing first-order phase transitions","4 pages, 2 figures, proceedings of the International Symposium on
  Exotic States of Nuclear Matter, EXOCT07, to be published by World Scientific
  Publishing Co",,"10.1142/9789812797049_0044",,"astro-ph",,"  We present the general relativistic calculation of the energy release
associated with a first order phase transition (PT) at the center of a rotating
neutron star (NS). The energy release, E_rel, is equal to the difference in
mass-energies between the initial (normal) phase configuration and the final
configuration containing a superdense matter core, assuming constant total
baryon number and the angular momentum. The calculations are performed with the
use of precise pseudo-spectral 2-D numerical code; the polytropic equations of
state (EOS) as well as realistic EOSs (Skyrme interactions, Mean Field Theory
kaon condensate) are used. The results are obtained for a broad range of
metastability of initial configuration and size of the new superdense phase
core in the final configuration. For a fixed ``overpressure'', dP, defined as
the relative excess of central pressure of a collapsing metastable star over
the pressure of the equilibrium first-order PT, the energy release up to
numerical accuracy does not depend on the stellar angular momentum and
coincides with that for nonrotating stars with the same dP. When the equatorial
radius of the superdense phase core is much smaller than the equatorial radius
of the star, analytical expressions for the E_rel can be obtained: E_rel is
proportional to dP^2.5 for small dP. At higher dP, the results of 1-D
calculations of E_rel(dP) for non-rotating stars reproduce with very high
precision exact 2-D results for fast-rotating stars. The energy release-angular
momentum independence for a given overpressure holds also for the so-called
``strong'' PTs (that destabilise the star against the axi-symmetric
perturbations), as well as for PTs with ``jumping'' over the energy barrier.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:22:47 GMT""}]","2017-08-23"
"0710.1529","Harald Oberhofer","Harald Oberhofer and Christoph Dellago","Optimum bias for fast-switching free energy calculations","6 pages, 4 figures",,"10.1016/j.cpc.2008.01.017",,"cond-mat.stat-mech",,"  We derive the bias function that minimizes the statistical error of free
energy differences calculated in work-biased fast-switching simulations. The
optimum bias function is compared to other bias functions using a particle
pulled through a viscous fluid as an illustrative example. Our analysis
indicates that the uncertainty in the free energy is smallest if both dominant
and typical work values are sampled with high frequency.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:25:24 GMT""}]","2009-11-13"
"0710.1530","Vladimir Sergeichuk","Roger A. Horn, Vladimir V. Sergeichuk","Canonical Forms for Unitary Congruence and *Congruence","43 pages, to be published in Linear Multilinear Algebra","Linear Multilinear Algebra 57 (2009) 777-815","10.1080/03081080802079309",,"math.RT",,"  We use methods of the general theory of congruence and *congruence for
complex matrices--regularization and cosquares-to determine a unitary
congruence canonical form (respectively, a unitary *congruence canonical form)
for complex matrices A such that \bar{A}A (respectively, A^2) is normal.
  As special cases of our canonical forms, we obtain-in a coherent and
systematic way-known canonical forms for conjugate normal, congruence normal,
coninvolutory, involutory, projection, and unitary matrices. But we also obtain
canonical forms for matrices whose squares are Hermitian or normal, and other
cases that do not seem to have been investigated previously.
  We show that the classification problems under (a) unitary *congruence when
A^3 is normal, and (b) unitary congruence when A\bar{A}A is normal, are both
unitarily wild, so there is no reasonable hope that a simple solution to them
can be found.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:33:08 GMT""}]","2012-12-14"
"0710.1531","Jong-Ho Shinn","Jong-Ho Shinn, Kyoung Wook Min, Ravi Sankrit, Kwang-Sun Ryu, Il-Joong
  Kim, Wonyong Han, Uk-Won Nam, Jang-Hyun Park, Jerry Edelstein, and Eric J.
  Korpela","Far-Ultraviolet Cooling Features of the Antlia Supernova Remnant","9 pages, 4 figures, will be published in ApJ December 1, 2007, v670n2
  issue. see http://astro.snu.ac.kr/~jhshinn/ms.pdf",,"10.1086/522219",,"astro-ph",,"  We present far-ultraviolet observations of the Antlia supernova remnant
obtained with Far-ultraviolet IMaging Spectrograph (FIMS, also called SPEAR).
The strongest lines observed are C IV 1548,1551 and C III 977. The C IV
emission of this mixed-morphology supernova remnant shows a clumpy
distribution, and the line intensity is nearly constant with radius. The C III
977 line, though too weak to be mapped over the whole remnant, is shown to vary
radially. The line intensity peaks at about half the radius, and drops at the
edge of the remnant. Both the clumpy distribution of C IV and the rise in the C
IV to C III ratio towards the edge suggest that central emission is from
evaporating cloudlets rather than thermal conduction in a more uniform, dense
medium.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 13:20:32 GMT""},{""version"":""v2"",""created"":""Tue, 9 Oct 2007 01:17:49 GMT""}]","2009-11-13"
"0710.1532","Claus W. Turtur","Claus W. Turtur","A step towards the Analysis of the Influence of an electrical Field on
  the Propagation of Light","8 pages, 8 figures",,,,"physics.gen-ph",,"  It is a matter of common knowledge that the field of gravitation influences
the propagation of light, but the question to which extent electromagnetic
fields do something similar is not completely answered. The birefringence
caused by electric and magnetic fields is subject of several articles in
Quantumelectrodynamics, but the absolute refractive index is discussed rather
rarely.
  Some hypothetical considerations about the feasibility of an experiment to
analyze the refractive index in electromagnetic fields were given in a former
article by the same author. A first experimental test is reported now. Perhaps
an evidence for an influence of an electric field on the refractive index was
found, but the result is not reliable enough to claim already, that the
influence was seen - but it should encourage to perform further measurements
with different methods of higher precision.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:35:47 GMT""}]","2007-10-09"
"0710.1533","Gregory Moraitis","Biagio Lucini and Gregory Moraitis","Determination of the running coupling in pure SU(4) Yang-Mills theory","7 pages, 3 figures; based on the poster presented by G. Moraitis at
  Lattice 2007, Regensburg, Germany","PoSLAT2007:058,2007",,,"hep-lat",,"  The Schrodinger functional is used to define a renormalised coupling for pure
SU(4) Yang-Mills theory, with Wilson action and suitably selected boundary
conditions on the link field. The coupling, which runs with the size of the
lattice, is then determined by a finite-size scaling technique through a large
range of momenta, thereby allowing a connection to be made between the high
energy regime and the low energy non-perturbative regime, where contact is made
with the physical scale of the theory. Using data from previous SU(2) and SU(3)
simulations obtained with the same technique, the running of the 't Hooft
coupling defined through the Schrodinger functional is studied, and we check
whether the large-N expectation that g^2*N is a universal function of the
energy scale E holds down to energies of the order of the string tension.
Finally, we determine Lambda_SF in units of the string tension as a function of
N at leading order in 1/N^2.
","[{""version"":""v1"",""created"":""Mon, 8 Oct 2007 12:38:31 GMT""}]","2008-11-26"
