"0710.0873","Joseph Conlon","Joseph P. Conlon","Mirror Mediation","33 pages, 1 figure; v2: typos, references, minor corrections","JHEP 0803:025,2008","10.1088/1126-6708/2008/03/025","DAMTP-2007-86","hep-th hep-ph",,"  I show that the effective action of string compactifications has a structure
that can naturally solve the supersymmetric flavour and CP problems. At leading
order in the g_s and \alpha' expansions, the hidden sector factorises. The
moduli space splits into two mirror parts that depend on Kahler and complex
structure moduli. Holomorphy implies the flavour structure of the Yukawa
couplings arises in only one part. In type IIA string theory flavour arises
through the Kahler moduli sector and in type IIB flavour arises through the
complex structure moduli sector. This factorisation gives a simple solution to
the supersymmetric flavour and CP problems: flavour physics is generated in one
sector while supersymmetry is broken in the mirror sector. This mechanism does
not require the presence of gauge, gaugino or anomaly mediation and is
explicitly realised by phenomenological models of IIB flux compactifications.
","[{""version"":""v1"",""created"":""Thu, 4 Oct 2007 16:12:25 GMT""},{""version"":""v2"",""created"":""Tue, 9 Oct 2007 14:53:08 GMT""}]","2009-06-10"
"0710.1148","Michihiro Takami","Michihiro Takami, Tracy L. Beck, Tae-Soo Pyo, Peter McGregor,
  Christopher Davis","A Micro Molecular Bipolar Outflow From HL Tau","13 pages, 4 figures, accepted for publication in ApJL",,"10.1086/524138",,"astro-ph",,"  We present detailed geometry and kinematics of the inner outflow toward HL
Tau observed using Near Infrared Integral Field Spectograph (NIFS) at the
Gemini-North 8-m Observatory. We analyzed H2 2.122 um emission and [Fe II]
1.644 um line emission as well as the adjacent continuum observed at a <0"".2
resolution. The H2 emission shows (1) a bubble-like geometry to the northeast
of the star, as briefly reported in the previous paper, and (2) faint emission
in the southwest counterflow, which has been revealed through careful analysis.
The emission on both sides of the star show an arc 1"".0 away from the star,
exhibiting a bipolar symmetry. Different brightness and morphologies in the
northeast and southwest flows are attributed to absorption and obscuration of
the latter by a flattened envelope and a circumstellar disk. The H2 emission
shows a remarkably different morphology from the collimated jet seen in [Fe II]
emission. The positions of some features coincide with scattering continuum,
indicating that these are associated with cavities in the dusty envelope. Such
properties are similar to millimeter CO outflows, although the spatial scale of
the H2 outflow in our image (~150 AU) is strikingly smaller than the mm
outflows, which often extend over 1000-10000 AU scales. The position-velocity
diagram of the H2 and [Fe II] emission do not show any evidence for kinematic
interaction between these flows. All results described above support the
scenario that the jet is surrounded by an unseen wide-angled wind, which
interacts with the ambient gas and produce the bipolar cavity and shocked H2
emission.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 08:56:46 GMT""}]","2009-11-13"
"0710.1149","Joaquim Borges","J. Borges, C. Fernandez, J. Pujol, J. Rifa, M. Villanueva","Z2Z4-linear codes: generator matrices and duality","This paper will be submitted to IEEE Trans. on Inform. Theory",,,,"cs.IT cs.DM math.CO math.IT",,"  A code ${\cal C}$ is $\Z_2\Z_4$-additive if the set of coordinates can be
partitioned into two subsets $X$ and $Y$ such that the punctured code of ${\cal
C}$ by deleting the coordinates outside $X$ (respectively, $Y$) is a binary
linear code (respectively, a quaternary linear code). In this paper
$\Z_2\Z_4$-additive codes are studied. Their corresponding binary images, via
the Gray map, are $\Z_2\Z_4$-linear codes, which seem to be a very
distinguished class of binary group codes.
  As for binary and quaternary linear codes, for these codes the fundamental
parameters are found and standard forms for generator and parity check matrices
are given. For this, the appropriate inner product is deduced and the concept
of duality for $\Z_2\Z_4$-additive codes is defined. Moreover, the parameters
of the dual codes are computed. Finally, some conditions for self-duality of
$\Z_2\Z_4$-additive codes are given.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 08:53:01 GMT""}]","2007-10-08"
"0710.1150","Francisco Yndurain","R. Kaminski, J. R. Pelaez and F. J. Yndurain","The pion-pion scattering amplitude. III: Improving the analysis with
  forward dispersion relations and Roy equations","Plain TeX. 29 figures. Version to be published in PRD, with improved
  P and F waves","Phys.Rev.D77:054015,2008","10.1103/PhysRevD.77.054015","FTUAM 07-11","hep-ph",,"  We complete and improve the fits to experimental $\pi\pi$ scattering
amplitudes, both at low and high energies, that we performed in the previous
papers of this series. We then verify that the corresponding amplitudes satisfy
analyticity requirements, in the form of partial wave analyticity at low
energies, forward dispersion relations (FDR) at all energies, and Roy equations
below$\bar{K}K$ threshold; the first by construction, the last two, inside
experimental errors. Then we repeat the fits including as constraints FDR and
Roy equations. The ensuing central values of the various scattering amplitudes
verify very accurately FDR and, especially, Roy equations, and change very
little from what we found by just fitting data, with the exception of the D2
wave phase shift, for which one parameter moves by $1.5 \sigma$. These improved
parametrizations therefore provide a reliable representation of pion-pion
amplitudes with which one can test various physical relations. We also present
a list of low energy parameters and other observables. In particular, we find
$a_0^{(0)}=0.223\pm0.009 M^{-1}_\pi$, $a_0^{(2)}=-0.0444\pm0.0045 M^{-1}_\pi$
and $\delta_0^{(0)}(m^2_K)-\delta_0^{(2)}(m^2_K)=50.9\pm1.2^{\rm o}$.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 08:53:45 GMT""},{""version"":""v2"",""created"":""Wed, 9 Jan 2008 10:00:22 GMT""}]","2008-11-26"
"0710.1151","M. Evans","M. Evans, M. Shakhatreh","Optimal properties of some Bayesian inferences","Published in at http://dx.doi.org/10.1214/07-EJS126 the Electronic
  Journal of Statistics (http://www.i-journals.org/ejs/) by the Institute of
  Mathematical Statistics (http://www.imstat.org)","Electronic Journal of Statistics 2008, Vol. 2, 1268-1280","10.1214/07-EJS126","IMS-EJS-EJS_2007_126","math.ST stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Relative surprise regions are shown to minimize, among Bayesian credible
regions, the prior probability of covering a false value from the prior. Such
regions are also shown to be unbiased in the sense that the prior probability
of covering a false value is bounded above by the prior probability of covering
the true value. Relative surprise regions are shown to maximize both the Bayes
factor in favor of the region containing the true value and the relative belief
ratio, among all credible regions with the same posterior content. Relative
surprise regions emerge naturally when we consider equivalence classes of
credible regions generated via reparameterizations.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:45:56 GMT""},{""version"":""v2"",""created"":""Mon, 22 Dec 2008 15:23:06 GMT""}]","2008-12-22"
"0710.1152","Patrick Schuetzdeller","Peter Heinzner, Patrick Schuetzdeller","Convexity properties of gradient maps","16 pages",,,,"math.CV",,"  We consider the action of a real reductive group G on a Kaehler manifold Z
which is the restriction of a holomorphic action of the complexified group G^C.
We assume that the induced action of a compatible maximal compact subgroup U of
G^C on Z is Hamiltonian. We have an associated gradient map obtained from a
Cartan decomposition of G. For a G-stable subset Y of Z we consider convexity
properties of the intersection of the image of Y under the gradient map with a
closed Weyl chamber. Our main result is a Convexity Theorem for real
semi-algebraic subsets Y of the projective space corresponding to a unitary
representation of U.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:32:33 GMT""}]","2007-10-08"
"0710.1153","Patrick Baillot","Vincent Atassi, Patrick Baillot, Kazushige Terui","Verification of Ptime Reducibility for system F Terms: Type Inference
  in<br> Dual Light Affine Logic","32 pages, 8 figures","Logical Methods in Computer Science, Volume 3, Issue 4 (November
  15, 2007) lmcs:1234","10.2168/LMCS-3(4:10)2007",,"cs.LO cs.CC",,"  In a previous work Baillot and Terui introduced Dual light affine logic
(DLAL) as a variant of Light linear logic suitable for guaranteeing complexity
properties on lambda calculus terms: all typable terms can be evaluated in
polynomial time by beta reduction and all Ptime functions can be represented.
In the present work we address the problem of typing lambda-terms in
second-order DLAL. For that we give a procedure which, starting with a term
typed in system F, determines whether it is typable in DLAL and outputs a
concrete typing if there exists any. We show that our procedure can be run in
time polynomial in the size of the original Church typed system F term.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:24:31 GMT""},{""version"":""v2"",""created"":""Thu, 15 Nov 2007 11:02:50 GMT""}]","2015-07-01"
"0710.1154","Kai Schwenzer","Reinhard Alkofer, Christian S. Fischer, Felipe J. Llanes-Estrada, Kai
  Schwenzer","Dynamically induced scalar quark confinement: A link between chiral
  symmetry breaking and confinement","7 pages, 7 figures; contribution to the XXV International Symposium
  on Lattice Field Theory, July 30 - August 4 2007, Regensburg, Germany","POSLAT2007:286,2007",,,"hep-ph hep-lat",,"  Employing functional approaches the infrared behaviour of Landau gauge QCD
vertex functions is investigated. Results for the ghost-gluon, three-gluon and
quark-gluon vertex functions are presented. As can be analytically shown a
linear rising potential between heavy quarks is generated by infrared
singularities in the dressed quark-gluon vertex. The selfconsistent mechanism
that generates these singularities implies the existence of scalar Dirac
amplitudes of the full vertex and the quark propagator. These amplitudes can
only be present when chiral symmetry is broken, either explicitly or
dynamically. The corresponding relations thus constitute a novel mechanism that
directly links chiral symmetry breaking with confinement.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:25:00 GMT""}]","2008-11-26"
"0710.1155","Hiroo Tokunaga","Mizuho Ishizaka and Hiro-o Tokunaga","A note on local trigonal fibrations","8 pages, 1 figure",,,,"math.AG math.GT",,"  We show that some of centeral fibers of degenerations of hyperelliptic curves
are realized as those trigonal curves. In particular, any hyperelliptic curve
can be the central fiber of a degeneration of trigonal curves.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:27:35 GMT""}]","2007-10-08"
"0710.1156","Makoto Uchida","Makoto Uchida and Susumu Shirayama","Eigenmode of Decision-By-Majority Process on Complex Networks","6 pages, 1 figure. Presented in European Conference on Complex
  Systems 2007 (ECCS'07). An extended version of this paper has been submitted
  to Advances in Complex Systems",,,,"cond-mat.dis-nn",,"  The nature of dynamics of opinion formation modeled as a decision-by-majority
process in complex networks is investigated using eigenmode analysis.
Hamiltonian of the system is defined, and estimated by eigenvectors of the
adjacency matrix constructed from several network models. The eigenmodes of
initial and final state of the dynamics are analyzed by numerical studies. We
show that the magnitude of the largest eigenvector at the initial states are
key determinant for the resulting dynamics.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 14:23:35 GMT""}]","2007-10-08"
"0710.1157","Dariusz Chru\'sci\'nski","Dariusz Chruscinski and Andrzej Kossakowski","Multipartite circulant states with positive partial transposes","14 pages; minor changes","Open Sys. Information Dyn. 15 (2008) 189",,,"quant-ph",,"  We construct a large class of multipartite qudit states which are positive
under the family of partial transpositions. The construction is based on
certain direct sum decomposition of the total Hilbert space displaying
characteristic circular structure and hence generalizes a class of bipartite
circulant states proposed recently by the authors. This class contains many
well known examples of multipartite quantum states from the literature and
gives rise to a huge family of completely new states.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:42:20 GMT""},{""version"":""v2"",""created"":""Wed, 10 Oct 2007 06:31:42 GMT""}]","2009-10-20"
"0710.1158","Sascha Vogel","Sascha Vogel, Marcus Bleicher","Why the $a_1$ meson might be a difficult messenger for the restoration
  of chiral symmetry","4 pages, 5 figures","Phys.Rev.C78:064910,2008","10.1103/PhysRevC.78.064910",,"hep-ph",,"  We perform a theoretical analysis of the $a_1$ resonance mass spectrum in
ultra-relativistic heavy ion collisions within a hadron/string transport
approach. Predictions for the $a_1$ yield and its mass distribution are given
for the GSI-FAIR and the critRHIC energy regime. The potential of the $a_1$
meson as a signal for chiral symmetry restoration is explored. In view of the
latest discussion, we investigate the decay channel $a_1 \to \gamma\pi$ in
detail and find a strong bias towards low $a_1$ masses. This apparent mass
shift of the $a_1$ if observed in the $\gamma\pi$ channel might render a
possible mass shift due to chiral symmetry restoration very difficult to
disentangle from the decay kinematics.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:44:19 GMT""}]","2009-01-16"
"0710.1159","Ivan Batko","I. Batko and M. Batkova","SmB$_6$: Topological insulator or semiconductor with valence-fluctuation
  induced hopping transport?","17 pages, 3 figures, accepted to Solid State Communications","Solid State Communications Volume 196, October 2014, Pages 18-23","10.1016/j.ssc.2014.07.014",,"cond-mat.str-el","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We advert to the fact that presence of valence fluctuations (VFs) in
semiconductors with in-gap impurity bands unconditionally leads to dynamical
changes (fluctuations) of energies of localized impurity states. We provide
arguments that in the impurity subnetwork consisting of centers having energy
levels fluctuating around the Fermi energy there exist favorable conditions for
hops from occupied states to empty states of less energy. Consequently, we
propose original valence-fluctuation induced hopping mechanism as a new
possibility to explain unusual metallic-like conduction of SmB$_6$ and other
Kondo insulators experimentally observed at lowest temperatures. Interestingly,
the proposed mechanism infers enhanced metallic-like surface conductivity of
SmB$_6$, what resembles a characteristic property of topological insulator, and
is in agreement with experimental observations attempting to prove the
existence of topologically protected surface state in SmB$_6$.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 12:56:08 GMT""},{""version"":""v2"",""created"":""Tue, 18 Dec 2007 11:04:25 GMT""},{""version"":""v3"",""created"":""Wed, 27 Feb 2008 11:49:11 GMT""},{""version"":""v4"",""created"":""Tue, 29 Jul 2014 09:50:49 GMT""}]","2020-10-08"
"0710.1160","Christian May","C. May, M. Troyer, K. Ensslin","Self-consistent simulation of quantum wires defined by local oxidation
  of Ga[Al]As heterostructures","5 pages, 6 figures; revised figures, clarified text","Phys. Rev. B 76, 235321 (2007)","10.1103/PhysRevB.76.235321",,"cond-mat.mes-hall",,"  We calculate the electronic width of quantum wires as a function of their
lithographic width in analogy to experiments performed on nanostructures
defined by local oxidation of Ga[Al]As heterostructures. Two--dimensional
simulations of two parallel oxide lines on top of a Ga[Al]As heterostructure
defining a quantum wire are carried out in the framework of Density Functional
Theory in the Local Density Approximation and are found to be in agreement with
measurements. Quantitative assessment of the influence of various experimental
uncertainties is given. The most influential parameter turns out to be the
oxide line depth, followed by its exact shape and the effect of background
doping (in decreasing order).
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:46:35 GMT""},{""version"":""v2"",""created"":""Sat, 22 Dec 2007 09:13:15 GMT""}]","2007-12-22"
"0710.1161","Bertram Klein","Bertram Klein (1), Jens Braun (2) ((1) Technische Universit\""at
  M\""unchen, (2) TRIUMF)","Finite Size Scaling for the O(N) universality class from Renormalization
  Group Methods","talk presented at Lattice 2007, July 30 - August 4 2007, Regensburg,
  Germany, 7 pages, 8 figures (resized from published version), uses Pos.cls","PoSLAT2007:198,2007",,,"hep-lat",,"  The QCD phase diagram at finite temperature and density is a topic of
considerable interest. Although much progress has been made in recent years,
some open questions remain. Even at zero density, the order of the transition
for two light flavors of fermions has not yet been conclusively established.
While considerable evidence exists in favor of a second-order transition for
massless quarks and a crossover for massive quarks, some recent results with
two flavors of staggered fermions suggest a transition of first order.
  Since lattice simulations are performed in finite simulation volumes, actual
phase transitions cannot be observed directly. Thus, finite-size scaling is a
very useful tool in the analysis of lattice data. By comparing the scaling
behavior of observables to the expected scaling properties, values of critical
exponents can be confirmed and the order as well as the universality class of a
transition can be established. In the comparison to lattice QCD results, the
critical exponents and the universal scaling functions have been obtained
mainly by means of lattice simulations of O(N) spin models, and results are
usually restricted to the critical temperature or the point at which the
susceptibilities peak.
  We propose to use a non-perturbative Renormalization Group method for this
purpose. We have calculated the critical finite-size scaling behavior and the
universal scaling functions for the three-dimensional O(4)-model for a wide
range of temperatures and values of the symmetry breaking parameter. Our
results are suitable for a comparison to lattice QCD results for the chiral
susceptibility and the order parameter and can be used to check the consistency
of the finite-size scaling behavior with that of the O(N) universality class.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:47:37 GMT""}]","2008-11-26"
"0710.1162","Axel de Goursac","Axel de Goursac","On the Effective Action of Noncommutative Yang-Mills Theory","19 pages, 6 figures. At the occasion of the ""International Conference
  on Noncommutative Geometry and Physics"", April 2007, Orsay (France). To
  appear in J. Phys. Conf. Ser","J.Phys.Conf.Ser.103:012010,2008","10.1088/1742-6596/103/1/012010",,"hep-th math-ph math.MP",,"  We compute here the Yang-Mills effective action on Moyal space by integrating
over the scalar fields in a noncommutative scalar field theory with harmonic
term, minimally coupled to an external gauge potential. We also explain the
special regularisation scheme chosen here and give some links to the Schwinger
parametric representation. Finally, we discuss the results obtained: a
noncommutative possibly renormalisable Yang-Mills theory.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:48:02 GMT""}]","2008-12-11"
"0710.1163","Bachuki Mesablishvili","Bachuki Mesablishvili, and Robert Wisbauer","Bimonads and Hopf monads on categories",,,,,"math.QA math.CT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The purpose of this paper is to develop a theory of bimonads and Hopf monads
on arbitrary categories thus providing the possibility to transfer the
essentials of the theory of Hopf algebras in vector spaces to more general
settings. There are several extensions of this theory to {\em monoidal}
categories which in a certain sense follow the classical trace. Here we do not
pose any conditions on our base category but we do refer to the monoidal
structure of the category of endofunctors on any category $\A$ and by this we
retain some of the combinatorial complexity which makes the theory so
interesting. As a basic tool we use distributive laws between monads and
comonads (entwinings) on $\A$: we define a {\em bimonad} on $\A$ as an
endofunctor $B$ which is a monad and a comonad with an entwining $\lambda:BB\to
BB$ satisfying certain conditions. This $\lambda$ is also employed to define
the category $\A^B_B$ of (mixed) $B$-bimodules. In the classical situation, an
entwining $\lambda$ is derived from the twist map for vector spaces. Here this
need not be the case but there may exist special distributive laws $\tau:BB\to
BB$ satisfying the Yang-Baxter equation ({\em local prebraidings}) which induce
an entwining $\lambda$ and lead to an extension of the theory of {\em braided
Hopf algebras}. An antipode is defined as a natural transformation $S:B\to B$
with special properties and for categories $\A$ with limits or colimits and
bimonads $B$ preserving them, the existence of an antipode is equivalent to $B$
inducing an equivalence between $\A$ and the category $\A^B_B$ of
$B$-bimodules. This is a general form of the {\em Fundamental Theorem} of Hopf
algebras.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:49:31 GMT""},{""version"":""v2"",""created"":""Tue, 20 May 2008 05:42:19 GMT""},{""version"":""v3"",""created"":""Wed, 11 Jun 2008 01:52:45 GMT""}]","2008-06-11"
"0710.1164","Guido Cossu","Adriano Di Giacomo","Recent progress on color confinement","8 pages. Invited talk at the conference QCD@Work 2007, Martina Franca
  (Italy) June 16-20 2007","AIPConf.Proc.964:348-355,2007","10.1063/1.2823875","IFUPTH2007-26","hep-lat",,"  The status is reviewed of the dual superconductivity of QCD vacuum as a
mechanism of color confinement.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:50:44 GMT""}]","2008-11-26"
"0710.1166","Florian Heinemann","Florian Heinemann","Track Based Alignment of the ATLAS Silicon Detectors with the Robust
  Alignment Algorithm","14 pages, 6 figures",,,"ATL-INDET-PUB-2007-011","physics.ins-det",,"  The Robust Alignment algorithm for the ATLAS silicon detectors is presented.
It is an iterative method based on centering residual and overlap residual
distributions. Tests on simulated and real data are discussed.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 11:34:37 GMT""}]","2007-10-08"
"0710.1167","N. W. Evans","P.E. Verrier (Cambridge), N.W. Evans (Cambridge)","Planetary Stability Zones in Hierarchical Triple Star Systems","16 pages, MNRAS, in press",,"10.1111/j.1365-2966.2007.12493.x",,"astro-ph",,"  A symplectic integrator algorithm suitable for hierarchical triple systems is
formulated and tested. The positions of the stars are followed in hierarchical
Jacobi coordinates, whilst the planets are referenced purely to their primary.
The algorithm is fast, accurate and easily generalised to incorporate
collisions. There are five distinct cases -- circumtriple orbits, circumbinary
orbits and circumstellar orbits around each of the stars in the hierarchical
triple -- which require a different formulation of the symplectic integration
algorithm. As an application, a survey of the stability zones for planets in
hierarchical triples is presented, with the case of a single planet orbiting
the inner binary considered in detail. Fits to the inner and outer edges of the
stability zone are computed. Considering the hierarchical triple as two
decoupled binary systems, the earlier work of Holman & Wiegert on binaries is
shown to be applicable to triples, except in the cases of high eccentricities
and close or massive stars. Application to triple stars with good data in the
multiple star catalogue suggests that more than 50 per cent are unable to
support circumbinary planets, as the stable zone is almost non-existent.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 13:31:38 GMT""}]","2009-11-13"
"0710.1168","James Lutsko","James F. Lutsko","Density functional theory of inhomogeneous liquids. I. The liquid-vapor
  interface in Lennard-Jones fluids",,"J. Chem. Phys. 127, 054701 (2007)","10.1063/1.2753500",,"cond-mat.stat-mech",,"  A simple model is proposed for the direct correlation function (DCF) for
simple fluids consisting of a hard-core contribution, a simple parametrized
core correction, and a mean-field tail. The model requires as input only the
free energy of the homogeneous fluid, obtained, e.g., from thermodynamic
perturbation theory. Comparison to the DCF obtained from simulation of a
Lennard-Jones fluid shows this to be a surprisingly good approximation for a
wide range of densities. The model is used to construct a density functional
theory for inhomogeneous fluids which is applied to the problem of calculating
the surface tension of the liquid-vapor interface. The numerical values found
are in good agreement with simulation.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 09:58:39 GMT""}]","2007-10-08"
"0710.1169","Ralf Hofmann","Ralf Hofmann","SU(2) Yang-Mills thermodynamics and photon physics","8 pages, 4 figures, talk given at QFext07 in Leipzig",,,"KA-TP-20-2007","hep-ph",,"  Based on quantitative predictions enabled by a nonperturbative approach to
Yang-Mills thermodynamics it is explained why the physics of photon {\sl
propagation} is not unlikely rooted in pure SU(2) gauge dynamics.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 10:06:01 GMT""}]","2007-10-08"
"0710.1170","Francisco-Jose Perez-Reche","F.J. Perez-Reche, M.L. Rosinberg, G. Tarjus","Numerical study of metastable states in the T=0 RFIM","15 pages, 19 figures",,,,"cond-mat.dis-nn cond-mat.stat-mech",,"  We study numerically the number of single-spin-flip stable states in the T=0
Random Field Ising Model (RFIM) on random regular graphs of connectivity $z=2$
and $z=4$ and on the cubic lattice. The annealed and quenched complexities
(i.e. the entropy densities) of the metastable states with given magnetization
are calculated as a function of the external magnetic field. The results show
that the appearance of a (disorder-induced) out-of-equilibrium phase transition
in the magnetization hysteresis loop at low disorder can be ascribed to a
change in the distribution of the metastable states in the field-magnetization
plane.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 10:05:46 GMT""}]","2007-10-08"
"0710.1171","Hisayuki Hara","Hisayuki Hara","Improved estimation of the MSEs and the MSE matrices for shrinkage
  estimators of multivariate normal means and their applications","29 pages",,,,"math.ST stat.TH",,"  In this article we provide some nonnegative and positive estimators of the
mean squared errors(MSEs) for shrinkage estimators of multivariate normal
means. Proposed estimators are shown to improve on the uniformly minimum
variance unbiased estimator(UMVUE) under a quadratic loss criterion. A similar
improvement is also obtained for the estimators of the MSE matrices for
shrinkage estimators. We also apply the proposed estimators of the MSE matrix
to form confidence sets centered at shrinkage estimators and show their
usefulness through numerical experiments.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 10:13:20 GMT""}]","2007-10-08"
"0710.1172","Martin Tancer","Anders Bj\""orner and Martin Tancer","Combinatorial Alexander Duality -- a Short and Elementary Proof","7 pages, 2 figure; v3: the sign function was simplified","Discrete Comput. Geom. 42(4) (2009), 586-593","10.1007/s00454-008-9102-x",,"math.CO",,"  Let X be a simplicial complex with the ground set V. Define its Alexander
dual as a simplicial complex X* = {A \subset V: V \setminus A \notin X}. The
combinatorial Alexander duality states that the i-th reduced homology group of
X is isomorphic to the (|V|-i-3)-th reduced cohomology group of X* (over a
given commutative ring R). We give a self-contained proof.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 10:28:55 GMT""},{""version"":""v2"",""created"":""Sun, 21 Oct 2007 10:08:58 GMT""},{""version"":""v3"",""created"":""Tue, 25 Mar 2008 11:04:20 GMT""}]","2011-10-25"
"0710.1173","Constantia Alexandrou","ETM Collaboration: Constantia Alexandrou, Tomasz Korzec, Giannis
  Koutsou (Univ. of Cyprus), Remi Baron, Pierre Guichon (Saclay), Mariane
  Brinet, Jaume Carbonell, Vincent Drach (Grenoble), Zhaofeng Liu, Olivier
  P\`ene (Orsay), Carsten Urbach (Univ. of Liverpool)","Baryon masses with dynamical twisted mass fermions","7 pages, 9 figures. Talk presented at the XXV International Symposium
  on Lattice Field Theory, July 30 - August 4 2007, Regensburg, Germany","PoSLAT2007:087,2007",,,"hep-lat hep-ph nucl-th",,"  We present results on the mass of the nucleon and the $\Delta$ using two
dynamical degenerate twisted mass quarks. The evaluation is performed at four
quark masses corresponding to a pion mass in the range of 690-300 MeV on
lattices of size 2.1 fm and 2.7 fm. We check for cutoff effects by evaluating
these baryon masses on lattices of spatial size 2.1 fm with lattice spacings
$a(\beta=3.9)=0.0855(6)$ fm and $a(\beta=4.05)=0.0666(6)$ fm, determined from
the pion sector and find them to be within our statistical errors. Lattice
results are extrapolated to the physical limit using continuum chiral
perturbation theory.
  The nucleon mass at the physical point provides a determination of the
lattice spacing. Using heavy baryon chiral perturbation theory at ${\cal
O}(p^3)$ we find $a(\beta=3.9)=0.0879(12)$ fm, with a systematic error due to
the chiral extrapolation estimated to be about the same as the statistical
error. This value of the lattice spacing is in good agreement with the value
determined from the pion sector. We check for isospin breaking in the
$\Delta$-system. We find that $\Delta^{++,-}$ and $\Delta^{+,0}$ are almost
degenerate pointing to small flavor violating effects.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 10:33:29 GMT""}]","2009-04-14"
"0710.1174","Guido Cossu","Adriano Di Giacomo","Confinement and dual superconductivity of QCD vacuum","6 pages. Talk presented at the Nineth Workshop on Non perturbative
  QCD, Paris 4-6 June 2007",,,"IFUPTH2007-27","hep-lat",,"  The mechanism of dual superconductivity for confinement is reviewed.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 10:08:52 GMT""}]","2007-10-08"
"0710.1175","Lara Sidoli","L. Sidoli (1), P. Romano (2,3), S. Mereghetti (1), A. Paizis (1), S.
  Vercellone (1), V. Mangano (4), D. Gotz (5) ((1) INAF-IASF Milano, Italy; (2)
  INAF-OAB Merate; (3) Univ. Milano Bicocca; (4) INAF-IASF Palermo;
  (5)CEA-Saclay)","An alternative hypothesis for the outburst mechanism in Supergiant Fast
  X-ray Transients: the case of IGR J11215-5952","Accepted for publication in Astronomy and Astrophysics. Abstract
  abridged with respect to the original accepted version. 11 pages, 10 figures","Astron.Astrophys.476:1307,2007","10.1051/0004-6361:20078137",,"astro-ph",,"  (ABRIDGED)- The physical mechanism responsible for the short outbursts in a
recently recognized class of High Mass X-ray Binaries, the Supergiant Fast
X-ray Transients (SFXTs), is still unknown. Two main hypotheses have been
proposed to date: the sudden accretion by the compact object of small ejections
originating in a clumpy wind from the supergiant donor, or outbursts produced
at (or near) the periastron passage in wide and eccentric orbits, in order to
explain the low (1E32 erg/s) quiescent emission.Neither proposed mechanisms
seem to explain the whole phenomenology of these sources. Here we propose a new
explanation for the outburst mechanism, based on new X-ray observations of the
unique SFXT known to display periodic outbursts, IGRJ11215-5952. We performed
three Target of Opportunity observations with Swift, XMM-Newton and INTEGRAL at
the time of the fifth outburst, expected on 2007 February 9. Swift observations
of the February 2007 outburst have been reported elsewhere. Another ToO with
Swift was performed in July 2007, in order to monitor the supposed ``apastron''
passage. A second unexpected outburst was discovered on 2007 July 24, after
about 165 days from the February 2007 outburst. The new X-ray observations
allow us to propose an alternative hypothesis for the outburst mechanism in
SFXTs, linked to the possible presence of a second wind component,in the form
of an equatorial disk from the supergiant donor. We discuss the applicability
of the model to the short outburst durations of all other SFXTs, where a clear
periodicity in the outbursts has not been found yet. The new outburst from
IGRJ11215-5952 observed in July suggests that the true orbital period is
~165days, instead of 329days, as previously thought.
","[{""version"":""v1"",""created"":""Fri, 5 Oct 2007 10:26:37 GMT""}]","2008-11-26"
